Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
2740,-4,-2,-6,-6,-4,0,-6,-3,0
2745,-1,-3,1,5,1,-3,-2,3,0
2750,-4,-1,0,-1,-2,-2,3,0,0
2755,2,0,3,-2,-5,-1,2,-1,0
2760,-4,-2,-2,-8,-4,0,3,-4,0
2765,1,-1,-4,-1,1,0,-4,1,0
2770,-1,-3,-5,-6,0,-1,-3,0,0
2775,0,0,1,0,-3,-2,-2,2,0
2780,-3,2,-2,-1,2,2,-2,-3,0
2785,-4,-2,2,-3,-8,-2,0,-3,0
2790,2,-2,0,-2,-5,-4,1,6,0
2795,4,-1,3,3,3,-3,1,-1,0
2800,-2,1,5,3,-1,-2,3,1,0
2805,1,-2,-1,-6,-7,-3,-3,-1,0
2810,-3,-1,0,0,-6,3,0,-4,0
2815,0,3,-1,4,0,-1,-2,1,0
2820,-1,-4,-1,-2,-2,-2,1,-3,0
2825,-3,2,3,6,2,2,1,3,0
2830,-1,1,5,4,5,0,-5,1,0
2835,4,-2,-1,-1,-1,0,-4,1,0
2840,-1,-2,-3,0,-1,-3,-4,-1,0
2845,4,-3,-2,1,0,3,-1,1,0
2850,-3,4,2,-1,0,-2,-4,-1,0
2855,-6,-3,-3,-1,2,-2,-6,-3,0
2860,1,-1,2,2,5,4,0,1,0
2865,-5,0,-4,-7,-6,1,-1,0,0
2870,-1,2,0,-4,1,-5,-6,1,0
2875,0,0,-2,-4,-5,-4,-4,0,0
2880,-2,-7,-2,0,-5,-1,3,0,0
2885,-3,0,-2,-1,-3,4,1,-5,0
2890,-4,-1,2,6,-1,-4,2,-4,0
2895,-3,-3,3,-5,-1,-1,4,-3,0
2900,-2,4,-1,-4,-2,-1,-1,2,0
2905,1,0,-7,-2,-3,-1,-2,7,0
2910,-1,-1,-6,-2,-4,-5,-4,2,0
2915,-1,1,2,-4,2,2,0,-2,0
2920,-3,0,0,0,4,-2,-2,-4,0
2925,0,-2,-1,-2,0,-8,0,0,0
2930,5,0,6,5,3,0,-3,-2,0
2935,1,3,-4,1,4,-1,4,1,0
2940,-4,-8,-2,0,3,2,-2,2,0
2945,-2,1,-4,-4,-9,1,0,-1,0
2950,-4,0,-3,-1,-3,1,2,0,0
2955,-6,-4,-2,-2,0,0,-4,-3,0
2960,1,1,0,0,-1,0,-3,-1,0
2965,-4,0,0,-4,2,-2,-7,-3,0
2970,-3,1,2,3,-2,1,-3,-3,0
2975,-3,0,-6,2,0,3,-1,4,0
2980,-8,-1,-7,-4,-7,-5,-2,5,0
2985,2,-3,2,3,0,-3,3,-3,0
2990,2,-7,0,-2,-8,-1,1,-2,0
2995,1,-4,0,-3,-1,-2,-2,-1,0
3000,-1,-2,0,-3,-2,4,1,-5,0
3005,2,0,-5,-1,-1,-2,-1,-1,0
3010,3,-2,2,-3,4,0,-1,0,0
3015,-1,-2,1,-4,-7,-1,0,-2,0
3020,-2,-3,1,-2,-1,-1,1,0,0
3025,2,0,6,-2,2,0,0,-3,0
3030,3,-5,-5,-1,1,-2,1,-4,0
3035,-4,-4,3,-1,-1,1,0,2,0
3040,0,0,-3,-4,-2,1,-3,-2,0
3045,-3,5,-1,3,0,1,-5,-2,0
3050,-1,-1,-3,-4,-2,2,-1,3,0
3055,2,0,-1,-2,-3,0,-2,-1,0
3060,-3,-4,0,-2,-3,-2,1,-6,0
3065,1,0,-4,-1,5,-3,1,-1,0
3070,0,-3,4,1,-1,-3,2,-1,0
3075,-3,2,-2,-1,-1,-5,-3,-4,0
3080,1,-2,1,-1,-2,0,3,-6,0
3085,-1,-1,-1,-5,-2,-2,1,-3,0
3090,-9,2,-1,-7,-7,-9,-3,-1,0
3095,2,-1,-3,-4,2,-2,0,-1,0
3100,3,2,-1,-2,-5,0,-3,4,0
3105,-3,-3,-2,-1,-1,0,-2,0,0
3110,-5,-2,-3,-4,-2,2,1,-1,0
3115,-2,2,0,4,-5,-1,2,1,0
3120,2,2,0,-3,2,-4,2,-2,0
3125,-3,-3,0,-1,-4,0,-5,0,0
3130,-3,-5,-6,-2,-2,-2,2,-4,0
3135,-1,0,-2,2,-1,-4,-3,-3,0
3140,2,-3,-1,1,2,0,-2,1,0
3145,-5,0,1,-4,-2,-4,-3,-1,0
3150,4,2,1,2,-2,-4,-1,-3,0
3155,-3,-2,-5,-4,0,-3,0,-5,0
3160,-4,-4,-5,0,1,0,2,-5,0
3165,-3,-6,-5,3,2,3,-1,-3,0
3170,1,2,1,0,-3,2,3,1,0
3175,-4,-7,-4,-3,-1,1,1,-7,0
3180,-3,-1,-5,-3,-6,-4,1,2,0
3185,2,-1,-2,2,-2,0,-6,-1,0
3190,6,2,-2,-3,0,-1,-3,-4,0
3195,0,-2,0,-2,-2,0,-1,2,0
3200,-4,-1,3,-2,-4,-1,-3,-2,0
3205,0,-5,-5,-1,2,-4,-3,0,0
3210,-3,-4,-2,0,-4,1,-5,2,0
3215,1,-3,-2,-3,2,-3,-4,-7,0
3220,-1,-3,0,-4,0,-4,0,-1,0
3225,-4,0,-1,-3,-4,-3,-4,-2,0
3230,-1,1,1,-1,0,0,1,-2,0
3235,-2,6,1,-3,-1,-3,-1,-2,0
3240,3,-6,-3,-4,1,1,0,-5,0
3245,-5,-3,-2,-1,3,0,3,0,0
3250,-1,-2,-2,0,2,-1,-2,5,0
3255,2,-4,-3,2,-2,-1,-3,0,0
3260,-3,-3,1,0,2,0,1,-6,0
3265,1,0,4,-6,-3,-2,-3,1,0
3270,2,4,4,4,1,-5,-4,-7,0
3275,2,0,-3,-2,-1,-1,0,3,0
3280,-5,-2,-5,3,4,-1,-2,1,0
3285,0,-3,-1,-3,-7,0,2,-5,0
3290,-1,-1,-2,0,1,-1,-1,-2,0
3295,-3,0,-3,0,-6,-3,1,4,0
3300,1,1,2,-1,-4,-3,1,0,0
3305,3,3,3,-3,0,0,0,3,0
3310,3,-1,-2,-5,-3,2,-2,-2,0
3315,-2,-4,-2,0,3,2,3,-3,0
3320,-2,-2,-2,-2,-4,-2,-4,-2,0
3325,0,-2,-2,-1,2,-2,-2,3,0
3330,-3,1,0,-1,-4,-1,6,-2,0
3335,0,0,1,4,8,5,-1,-2,0
3340,1,2,-3,-4,-3,2,0,-3,0
3345,4,-6,4,3,-2,0,-1,-5,0
3350,1,2,-2,-5,0,-4,-4,-4,0
3355,-2,-2,1,-3,-2,0,4,0,0
3360,-5,-3,1,0,-2,-3,-1,0,0
3365,1,-1,-2,-1,-3,-1,-3,0,0
3370,0,5,3,-4,0,0,-2,-2,0
3375,1,-3,3,-1,-3,-3,-4,-1,0
3380,1,2,2,0,4,3,-7,-1,0
3385,0,1,0,0,-3,-1,3,-1,0
3390,2,0,4,2,4,1,2,0,0
3395,-1,-1,-5,0,2,-1,-5,-6,0
3400,-4,-4,-7,0,4,5,0,-1,0
3405,-5,-2,2,-2,-3,-2,1,-3,0
3410,-3,-2,-3,-2,-4,-3,1,-3,0
3415,-6,3,1,-3,-3,-3,3,0,0
3420,0,0,-6,-2,-2,1,3,0,0
3425,-5,5,-5,-4,-5,-4,-1,-3,0
3430,3,-2,-2,3,5,-4,-4,4,0
3435,1,-3,0,-5,-1,-2,-1,3,0
3440,1,-4,-2,0,2,-4,-2,2,0
3445,2,-5,0,-5,-7,0,3,0,0
3450,0,0,-1,-1,-2,1,1,2,0
3455,-3,1,0,-3,-4,2,1,-3,0
3460,-1,-5,3,-5,-6,0,-3,1,0
3465,-3,0,2,0,2,-5,-6,-6,0
3470,-1,-3,-2,-1,0,-3,0,-1,0
3475,-1,-1,2,-4,-5,-2,2,-1,0
3480,-1,-4,-1,1,7,4,1,-2,0
3485,-2,-2,-4,-1,7,0,-2,1,0
3490,-4,-4,-1,-1,0,-4,0,-6,0
3495,-1,2,1,3,-4,-5,2,-5,0
3500,-1,-4,-5,-1,-1,-2,1,-1,0
3505,-3,2,2,4,4,-1,-3,-3,0
3510,1,1,-3,4,-2,0,-4,1,0
3515,2,2,-1,-3,1,-2,-1,0,0
3520,-2,1,1,-1,-6,0,1,-3,0
3525,1,2,0,0,-2,2,-1,2,0
3530,3,-1,-4,2,2,-2,-3,-2,0
3535,-3,-4,-2,-3,0,-2,-4,5,0
3540,2,1,2,-2,-5,0,-3,0,0
3545,-1,-6,-7,1,0,-3,1,-1,0
3550,-3,3,2,0,-6,3,-3,-5,0
3555,-1,-8,-1,-1,-2,1,1,-4,0
3560,-3,-1,-3,-2,-5,-5,-2,-4,0
3565,2,2,3,-2,-3,-1,0,3,0
3570,2,-1,3,-7,-6,-3,-1,-2,0
3575,-1,2,-3,0,-2,2,3,-1,0
3580,-2,2,1,0,0,-1,1,1,0
3585,3,-1,-2,-2,3,-2,-4,-5,0
3590,-6,-3,-2,-3,1,2,-6,0,0
3595,-2,-4,-1,0,-1,2,-3,2,0
3600,2,-3,3,2,-1,-3,3,1,0
3605,0,1,0,3,-6,-1,1,5,0
3610,0,-6,-6,-5,-2,-1,-1,-2,0
3615,0,1,1,1,-1,3,-1,-2,0
3620,-3,1,5,-3,-2,0,-10,-6,0
3625,-2,5,-4,0,-1,0,-3,0,0
3630,1,0,2,-1,1,3,-2,-6,0
3635,1,-2,-5,-2,-4,0,1,0,0
3640,-5,-4,-3,-5,5,0,-3,-2,0
3645,1,-2,4,1,1,1,-1,-4,0
3650,-1,0,-4,0,0,-4,-4,-4,0
3655,-3,2,-6,1,6,0,-5,0,0
3660,-2,0,1,3,5,-1,2,1,0
3665,-7,-4,0,-6,-5,-2,-5,-1,0
3670,-2,0,-1,0,-5,2,2,2,0
3675,1,-3,-1,-4,-4,-1,-3,-3,0
3680,-6,-4,-4,-3,-6,-3,0,0,0
3685,-2,-3,-3,-3,5,0,0,-1,0
3690,0,-4,3,1,1,0,-2,1,0
3695,-3,2,-1,0,-9,2,-4,-2,0
3700,2,-3,-6,0,-1,4,-2,3,0
3705,0,-4,2,-1,-2,1,4,-6,0
3710,-4,0,2,-4,-5,-3,-3,-2,0
3715,-1,2,5,-3,-3,-5,-3,0,0
3720,-1,-5,-4,-5,-3,0,1,1,0
3725,4,0,-2,0,2,1,-2,-1,0
3730,0,-1,0,-5,-5,-4,-3,-1,0
3735,-3,-2,-2,-1,3,-1,1,2,0
3740,-4,-3,0,-1,-4,0,0,1,0
3745,-1,2,-2,3,2,-4,-2,-1,0
3750,0,-3,-5,-5,-2,-4,-4,1,0
3755,-1,-5,-5,0,4,-3,-2,-4,0
3760,-3,-2,-4,-3,-2,-3,-2,-1,0
3765,-7,-5,-4,-1,3,0,0,0,0
3770,-2,-1,1,-2,-3,-1,-4,1,0
3775,-2,-3,-1,1,3,2,2,-3,0
3780,2,1,0,3,5,-1,3,2,0
3785,-1,-2,1,-7,-5,-3,2,-4,0
3790,-1,-2,-6,1,1,-2,-2,1,0
3795,-4,-4,2,-4,-4,-1,1,0,0
3800,-5,4,1,0,-2,2,4,-4,0
3805,3,0,-2,1,-1,-3,1,0,0
3810,1,-1,-1,-2,5,2,2,1,0
3815,-3,-6,-7,-2,1,2,-5,-3,0
3820,0,0,0,0,3,2,0,-2,0
3825,-3,0,-2,-3,0,-3,-5,4,0
3830,-1,-6,-3,-4,-2,1,-3,-4,0
3835,2,-4,-2,-1,-2,0,4,-3,0
3840,-3,-2,0,0,4,0,1,-5,0
3845,2,0,-2,-3,1,1,-7,-1,0
3850,-3,1,-2,5,-3,-4,1,4,0
3855,-5,-4,-2,-2,0,-4,-5,-3,0
3860,0,-1,-7,-1,-2,-3,-1,-4,0
3865,0,-5,4,-3,-5,1,0,-3,0
3870,-6,-2,-3,-5,3,-3,0,-4,0
3875,-5,-6,-1,-5,-2,1,-1,-2,0
3880,1,-4,-5,1,0,-2,-2,-3,0
3885,-2,0,3,1,-4,0,-3,-1,0
3890,-2,0,-1,-4,-1,1,1,-6,0
3895,0,-5,-3,-2,5,2,2,1,0
3900,-3,1,2,-4,-9,0,-4,-1,0
3905,-1,-2,0,2,5,-1,0,-1,0
3910,-1,0,3,-1,4,0,-1,-1,0
3915,0,-2,-1,-2,0,-3,-1,-1,0
3920,1,-6,-2,0,-2,2,0,0,0
3925,-1,-3,-1,-5,-6,-5,1,-3,0
3930,-1,-1,0,2,0,-4,0,-1,0
3935,1,1,4,3,2,3,1,4,0
3940,1,-1,3,-2,-3,-6,-3,2,0
3945,0,2,-3,-1,0,-3,-3,-1,0
3950,-4,-5,0,-6,-3,-6,1,3,0
3955,-3,0,-3,0,1,2,3,-1,0
3960,-2,-3,0,-1,0,0,3,-4,0
3965,-3,4,-4,3,-1,-4,-5,0,0
3970,0,-1,-3,-1,-2,-3,-3,3,0
3975,-2,3,-7,-7,-2,-3,-2,-3,0
3980,-2,2,3,4,4,1,-3,-2,0
3985,-1,-7,-6,-3,0,1,-4,-4,0
3990,-2,-2,2,0,-6,3,3,-1,0
3995,-5,4,-5,-3,0,-6,-1,-3,0
4000,-4,-4,-5,-1,2,1,2,0,0
4005,2,-1,1,-1,2,-2,2,0,0
4010,-4,4,8,4,4,4,1,-2,0
4015,0,-8,1,-7,-1,2,0,-8,0
4020,-2,0,6,0,2,-4,-4,2,0
4025,-2,1,-1,-2,-5,-1,2,-2,0
4030,5,-4,-2,0,1,-3,1,1,0
4035,2,1,2,2,-3,-3,-1,0,0
4040,-4,-1,-3,-7,3,-4,0,0,0
4045,4,1,2,5,4,-3,2,1,0
4050,-2,-2,-1,2,-1,-4,-4,-5,0
4055,-1,-5,-4,-2,1,0,0,-1,0
4060,0,-2,1,2,4,1,-3,-2,0
4065,-2,-5,-1,0,6,1,0,0,0
4070,0,3,2,-1,-3,0,-3,-3,0
4075,4,7,1,1,-2,-2,-1,2,0
4080,-3,0,-1,-3,-2,-4,-2,2,0
4085,-6,-3,-3,-2,0,2,5,-3,0
4090,2,0,-8,1,3,0,-2,-1,0
4095,-2,-2,0,2,1,-1,0,2,0
4100,1,0,-1,-2,0,-1,-4,-5,0
4105,-4,3,-8,-2,-2,-1,0,0,0
4110,-3,-5,-5,-3,5,-2,-4,-1,0
4115,2,4,-1,-7,-2,-2,-3,2,0
4120,1,-2,-5,-2,-7,-1,5,-2,0
4125,1,1,3,2,-2,-2,6,2,0
4130,1,6,2,2,1,0,1,-1,0
4135,-3,-6,-10,-2,1,-3,5,-4,0
4140,-3,-7,-2,-5,-2,-1,1,2,0
4145,2,2,1,-5,2,-4,-5,4,0
4150,0,-3,-3,-2,-3,-1,1,-4,0
4155,0,-2,7,4,-2,0,-3,-3,0
4160,-1,0,-2,-1,-5,0,5,-1,0
4165,0,4,5,0,-3,0,-3,2,0
4170,-1,-3,2,-3,-1,-3,5,6,0
4175,-1,-8,1,-1,2,5,-3,-5,0
4180,4,3,1,0,2,-2,-1,-1,0
4185,-2,-4,-1,-6,-4,1,-2,-5,0
4190,-3,3,-6,-4,-1,1,-5,-2,0
4195,-2,-1,1,3,4,1,4,-2,0
4200,0,-3,-2,0,-2,0,-5,-4,0
4205,0,5,-3,1,1,-5,1,-3,0
4210,3,1,-2,1,-3,-2,-2,-1,0
4215,-10,-3,-3,-3,1,1,-2,-2,0
4220,-2,2,0,-4,-4,-6,-2,-2,0
4225,0,-2,0,-5,-3,-3,-3,-5,0
4230,-1,-4,1,-2,-4,0,3,-1,0
4235,-1,-7,-2,-1,-3,-8,-3,-2,0
4240,-1,0,-4,-2,1,-2,2,1,0
4245,0,-5,-2,-3,-5,3,-3,-3,0
4250,1,-1,-5,-1,-1,-6,-3,-4,0
4255,2,2,-1,-5,-7,-3,3,0,0
4260,-6,-1,-3,-4,-2,-1,-4,1,0
4265,-2,-4,-2,0,-3,0,0,-3,0
4270,-2,1,3,2,-1,-7,1,-5,0
4275,3,4,-4,0,-6,-3,-5,-1,0
4280,3,0,-1,-1,-3,-1,0,-7,0
4285,-2,0,-1,3,5,0,-2,2,0
4290,2,-1,4,-3,0,3,0,-5,0
4295,-4,-2,-2,0,12,-1,2,1,0
4300,0,0,-3,-1,-1,-1,-4,5,0
4305,-4,-4,-1,2,-2,5,-3,0,0
4310,4,1,1,-1,-4,-3,-2,-3,0
4315,0,-3,3,1,-6,2,-3,1,0
4320,0,-2,-7,-4,-4,-1,6,-1,0
4325,4,-3,-3,-3,6,-3,2,1,0
4330,-3,-6,-5,-7,-4,-3,-3,1,0
4335,-4,-2,2,-4,-3,5,-1,0,0
4340,-1,-5,0,0,4,-2,2,-1,0
4345,0,1,-4,-4,-4,0,-5,-4,0
4350,-2,-2,0,1,2,-2,-2,1,0
4355,3,-6,-4,-4,1,-3,0,0,0
4360,-4,-2,1,-2,-2,-1,0,-3,0
4365,2,1,2,-3,-3,-8,-2,-3,0
4370,-2,-1,-2,0,-4,1,-3,-3,0
4375,-1,-3,-6,-7,-9,-5,-3,-2,0
4380,-1,-1,-1,1,2,6,-6,-5,0
4385,2,0,1,4,0,-1,-2,0,0
4390,-2,1,-1,-2,0,4,-1,2,0
4395,-4,-3,-3,0,-3,0,-2,5,0
4400,0,-6,-2,-2,5,3,0,1,0
4405,-4,-6,-2,1,-2,-2,-2,0,0
4410,-5,-4,-4,0,1,0,-4,-3,0
4415,0,1,-2,-2,-5,-2,1,0,0
4420,-3,-2,0,1,-2,-1,0,1,0
4425,-4,0,2,-6,4,-5,-2,2,0
4430,2,-1,-2,-1,-4,-1,1,-2,0
4435,-2,0,-1,-1,2,-2,-1,-2,0
4440,1,-3,-1,2,-3,-3,-4,-1,0
4445,4,1,3,0,1,-3,-5,-5,0
4450,-2,3,-1,-3,-6,-1,-1,1,0
4455,-4,-4,-2,1,2,2,0,-4,0
4460,2,1,-2,-4,-8,-5,-1,-2,0
4465,0,2,4,3,-6,-1,-3,-4,0
4470,3,-3,1,-2,0,-5,-2,-1,0
4475,-6,-1,2,-1,-5,0,4,-4,0
4480,-2,-2,-1,2,0,-2,-4,0,0
4485,4,3,-2,-5,-6,-2,1,-5,0
4490,-1,1,-2,-4,-3,-3,-4,-2,0
4495,-1,-2,-8,-1,-1,-1,3,-4,0
4500,-6,-3,-6,-1,2,-4,0,1,0
4505,-2,2,2,1,2,2,-1,1,0
4510,2,-2,3,3,-5,-3,3,3,0
4515,-2,-4,-3,-2,2,0,-1,3,0
4520,-2,2,1,-1,-2,0,3,1,0
4525,2,2,2,1,-3,2,0,-5,0
4530,-3,-10,-8,-2,0,-1,1,2,0
4535,3,-1,0,-1,-9,-3,5,-5,0
4540,-6,-8,-4,0,6,0,-1,2,0
4545,-3,-2,-7,-6,-6,-3,0,3,0
4550,-5,3,-4,0,-2,1,4,-1,0
4555,5,4,0,-2,-7,0,-6,-2,0
4560,0,4,0,-1,-3,-2,-5,-6,0
4565,-2,-2,-2,3,2,-1,-1,-1,0
4570,-2,0,2,2,3,-1,2,1,0
4575,-4,-3,-3,-3,-1,-3,-4,0,0
4580,0,-2,1,-4,-3,3,-1,-3,0
4585,-4,-3,-4,-2,2,1,-1,-5,0
4590,0,0,0,-3,0,-2,2,-5,0
4595,1,1,-1,-1,0,-3,-5,0,0
4600,-1,1,1,-4,-5,-2,-1,-1,0
4605,-1,-6,-5,-3,-1,-2,-1,1,0
4610,4,2,3,0,0,-2,-5,2,0
4615,0,0,3,2,-1,-4,-4,2,0
4620,-3,1,-5,-3,1,4,1,1,0
4625,-5,-4,-4,-7,0,-1,0,3,0
4630,0,-1,-5,-6,-6,1,-8,-1,0
4635,2,6,3,5,1,-3,-2,-2,0
4640,1,-2,3,-2,-4,-2,0,0,0
4645,-5,-7,1,-5,-7,-6,-1,-2,0
4650,-1,-6,2,-5,-7,0,-2,0,0
4655,-4,1,0,1,0,-1,-1,-3,0
4660,2,-5,-3,-2,1,0,1,-1,0
4665,2,-5,-1,-5,-6,-3,-1,0,0
4670,1,-1,-5,1,-2,0,-4,-1,0
4675,-1,-2,-5,-4,-3,-3,-3,4,0
4680,0,-4,-1,2,-1,0,2,0,0
4685,1,0,-2,0,-2,-1,0,-2,0
4690,-6,-4,-3,-5,-4,-2,-1,-8,0
4695,-2,0,0,-3,-6,0,0,1,0
4700,-8,2,0,-4,-4,2,-5,0,0
4705,-1,-6,-1,-2,-1,1,0,1,0
4710,-2,-2,2,-2,2,-3,-4,-1,0
4715,-4,-4,-3,2,1,1,1,5,0
4720,1,0,0,-2,-3,-7,-1,-1,0
4725,2,-5,-7,0,-2,-2,0,2,0
4730,-4,5,-4,-3,2,2,5,-1,0
4735,-3,-6,-4,-2,7,0,1,-1,0
4740,0,-4,-4,-1,1,3,-3,1,0
4745,0,2,-3,1,5,2,3,-5,0
4750,1,-1,0,-1,1,-7,2,-4,0
4755,0,5,-3,-4,-3,-2,-5,1,0
4760,-2,5,0,-2,-7,1,2,2,0
4765,-1,-1,1,2,4,-2,-1,1,0
4770,-1,-1,-2,2,0,-3,1,3,0
4775,1,-3,1,-2,3,-5,-5,0,0
4780,-2,-2,-4,-5,-4,-3,0,-4,0
4785,-2,3,-4,-1,-6,0,-4,0,0
4790,-3,1,4,0,-9,1,-3,0,0
4795,1,-3,-3,-1,-2,-2,0,-1,0
4800,-1,-3,-2,-2,6,-5,1,-1,0
4805,-3,-1,1,0,-6,-1,-2,5,0
4810,-1,-5,-4,-3,-1,-1,-2,0,0
4815,-4,-1,1,4,3,0,0,0,0
4820,-4,-4,-1,-1,-1,-1,-1,-3,0
4825,-6,-5,-2,-8,2,-2,1,1,0
4830,2,-2,5,5,0,0,-2,2,0
4835,-1,-1,-1,-8,-3,-2,-3,-4,0
4840,6,1,1,2,1,1,-2,1,0
4845,-1,0,-1,-1,-1,-4,-1,-2,0
4850,3,1,1,-2,6,-1,-1,1,0
4855,-3,-5,0,-5,-12,2,4,-4,0
4860,-5,-3,-4,0,-5,3,-2,3,0
4865,-1,-3,1,0,-1,-6,1,-2,0
4870,0,-1,-2,3,1,-5,0,-2,0
4875,0,1,2,0,0,1,0,3,0
4880,-3,-5,-2,0,-1,-4,-6,3,0
4885,0,-1,-3,-2,0,1,3,-1,0
4890,-6,3,2,2,4,-2,0,2,0
4895,1,-4,-2,4,7,1,0,-4,0
4900,-1,3,1,-1,5,-4,-1,-4,0
4905,-1,3,5,4,-4,3,-2,2,0
4910,1,1,-1,-4,1,-3,1,-3,0
4915,-1,2,-2,1,1,0,0,-8,0
4920,-2,-1,0,-1,-5,-1,5,0,0
4925,4,3,-1,-2,-3,-6,-2,-1,0
4930,-2,-1,0,-4,2,1,-4,-5,0
4935,-2,2,2,-4,-13,-1,-4,2,0
4940,-2,-2,0,-6,-4,-2,3,-5,0
4945,-3,-4,-1,0,4,4,-1,-2,0
4950,5,0,-5,0,-7,3,-3,1,0
4955,-8,-2,-3,-1,5,-4,-1,0,0
4960,-1,-1,2,1,1,2,1,-5,0
4965,3,5,-1,-1,-3,0,2,-8,0
4970,-2,-2,-1,-3,-6,0,-1,-2,0
4975,0,-8,0,-4,0,0,-6,-2,0
4980,3,-2,-5,0,1,-2,0,0,0
4985,-1,1,-5,-1,6,-3,-2,-1,0
4990,-1,-2,-7,0,1,-1,2,-2,0
4995,4,-2,-4,-2,3,3,0,0,0
5000,-6,-2,2,0,6,-1,1,-1,0
5005,5,0,1,1,-4,-2,1,1,0
5010,-1,1,-2,-2,-3,2,1,-4,0
5015,0,-6,0,-2,-8,-3,-2,2,0
5020,2,0,-1,1,-1,-4,-5,-2,0
5025,-1,1,0,3,1,1,-1,-3,0
5030,1,4,1,0,0,-1,-1,3,0
5035,1,-3,-4,0,3,-8,1,-1,0
5040,-2,-2,-2,-2,-6,-2,0,-3,0
5045,-6,-3,-6,-6,-2,0,-2,8,0
5050,-1,-7,2,1,0,-1,-6,-2,0
5055,-5,-4,0,-2,1,2,5,-7,0
5060,2,4,-4,-4,-4,-1,-4,-1,0
5065,-5,3,1,-2,-1,0,-1,-1,0
5070,-1,-3,3,1,2,1,2,0,0
5075,5,4,1,4,2,-2,2,1,0
5080,1,1,-4,-3,-5,-3,-7,-3,0
5085,0,1,0,-1,-1,-6,-2,-4,0
5090,-4,-5,-1,0,-4,-3,-3,1,0
5095,-1,-1,-1,-3,0,0,3,0,0
5100,0,2,-1,0,-2,1,1,3,0
5105,-4,-4,-5,-3,4,-3,-1,0,0
5110,-1,-3,-3,0,2,-5,-3,-3,0
5115,-3,2,-1,-2,-2,-1,1,-1,0
5120,-4,0,-3,0,5,-2,0,4,0
5125,-1,1,-4,-1,-1,2,-1,0,0
5130,0,-2,-3,-5,-3,-5,-2,-3,0
5135,-4,1,-2,-1,2,-5,-3,3,0
5140,4,-3,3,1,2,1,-1,1,0
5145,1,-3,1,2,0,1,-1,-2,0
5150,-1,-7,-2,1,1,-4,3,-1,0
5155,2,2,1,2,-5,6,-4,-1,0
5160,0,-5,-2,0,-1,0,4,-2,0
5165,-1,-8,-7,-3,4,0,-2,-2,0
5170,-6,-5,-7,0,4,3,1,0,0
5175,3,0,-1,-2,1,-4,1,4,0
5180,-6,-4,-5,-7,2,-3,-1,-4,0
5185,-6,-5,-1,-2,-3,-4,1,0,0
5190,-3,3,0,-3,-4,2,2,0,0
5195,-1,-2,-4,4,1,-5,-1,-3,0
5200,3,-2,1,-2,-3,-3,-4,1,0
5205,0,-3,0,-4,-6,-3,-4,-3,0
5210,-3,-1,-1,-5,-10,-1,-3,-5,0
5215,-3,-2,0,-1,0,-1,-3,-4,0
5220,-4,-3,1,-2,2,0,-1,2,0
5225,1,-1,-2,5,2,-3,0,-1,0
5230,-2,-5,-5,0,2,-1,-4,-3,0
5235,5,-1,-3,1,-6,3,-3,1,0
5240,-1,-1,-1,0,0,-1,0,-1,0
5245,0,1,2,2,3,0,0,6,0
5250,2,-3,-1,1,0,-2,-2,3,0
5255,5,-2,-1,-5,0,-2,-1,-4,0
5260,5,2,1,0,-1,-3,1,-2,0
5265,0,1,1,-4,-9,-2,-2,0,0
5270,1,9,4,0,-2,-3,1,1,0
5275,-5,-2,-2,-2,2,-1,0,0,0
5280,2,-2,-4,0,-4,-1,-4,3,0
5285,-2,0,2,3,5,4,0,-4,0
5290,0,-1,-1,-4,1,-1,-4,-8,0
5295,-6,-2,-2,-6,-3,-6,-5,2,0
5300,-4,-3,-2,-1,2,0,1,-1,0
5305,0,-1,-4,-5,0,-4,-3,-7,0
5310,2,-3,0,-4,-5,-1,-3,-1,0
5315,1,-3,-1,0,3,-1,4,0,0
5320,-5,-5,-4,-5,-1,-3,-1,-3,0
5325,-1,-1,-3,-1,-1,0,-1,-3,0
5330,0,1,1,-2,1,0,2,3,0
5335,3,2,-2,-2,-5,0,1,-6,0
5340,-2,-1,0,-1,-1,-6,-3,0,0
5345,6,1,3,-1,1,-5,-1,-2,0
5350,-4,0,-3,0,3,-1,3,-2,0
5355,1,1,5,3,-1,2,-1,-1,0
5360,3,1,2,2,0,-1,0,-5,0
5365,-2,5,2,-3,-6,3,-4,0,0
5370,1,-2,-2,-4,-5,1,-1,0,0
5375,0,0,0,1,-2,-1,-1,3,0
5380,2,-3,1,-2,-5,0,-2,-3,0
5385,1,0,-3,-2,-1,-4,-1,-3,0
5390,-2,-2,-2,-1,3,1,-2,-2,0
5395,-2,0,-4,-5,-3,2,-1,-4,0
5400,0,2,1,-2,-1,-2,-3,-4,0
5405,-4,0,0,-1,-4,0,-3,-1,0
5410,0,-7,-3,1,1,-2,0,2,0
5415,-1,-8,-7,-2,0,-3,-3,0,0
5420,1,-3,-3,-1,6,-2,1,-3,0
5425,0,-4,1,-5,-9,-2,3,3,0
5430,2,-4,-3,-1,-2,-2,-2,-3,0
5435,-4,-3,-3,-5,-3,-4,1,1,0
5440,0,-3,-3,-3,-6,3,2,3,0
5445,-1,-3,-1,0,-8,-1,-1,-2,0
5450,0,6,1,-6,-2,-3,3,-3,0
5455,1,2,-2,1,2,0,-1,-1,0
