Timestamp, Rotation x, Rotation y, Rotation z
15040,49.375,36.125,-65,
15060,59.5,30.375,-70.6875,
15080,68.9375,19.6875,-75.3125,
15100,70.6875,9.125,-80.3125,
15120,62.9375,-0.0625,-85.8125,
15140,50.9375,-12.875,-85.8125,
15160,28.125,-25.375,-84.4375,
15180,5.1875,-38.25,-82.1875,
15200,-12.375,-46.9375,-76.5625,
15220,-18.8125,-52.5625,-70.5,
15240,-17.875,-56.75,-62.25,
15260,-11.25,-57.6875,-51.3125,
15280,-2.4375,-58.1875,-39.8125,
15300,-0.5625,-57.875,-29.75,
15320,-2.5,-55.6875,-20.25,
15340,-4.625,-55,-10.9375,
15360,-9.0625,-55.6875,-3.4375,
15380,-17.1875,-56.125,4.1875,
15400,-16.9375,-57.875,12.375,
15420,-15.375,-54.1875,25.875,
15440,-18.8125,-50.9375,40.3125,
15460,-36.25,-45.5,51.3125,
15480,-46.5625,-42.1875,59.25,
15500,-45,-38.3125,65.0625,
15520,-36.375,-33.8125,70.0625,
15540,-28.625,-26.5625,76.25,
15560,-21,-14.875,81.3125,
15580,-11.75,-3.9375,83.1875,
15600,-8.375,6.875,88.125,
15620,-3.375,22,87.5,
15640,7.375,39.25,84.75,
15660,26.0625,50.75,78,
15680,41.8125,57.625,71.4375,
15700,43,60.0625,61.1875,
15720,25.5,63.8125,48.1875,
15740,9,65.125,33.9375,
15760,10.25,63.25,21.375,
15780,24.5625,59.4375,8.125,
15800,33.5,56.875,-8.375,
15820,28.375,57.3125,-25.875,
15840,27.5,54.0625,-39.125,
15860,34.9375,47.4375,-47.5625,
15880,49.5,40.125,-54.375,
15900,58.9375,34.5,-59.1875,
15920,56.3125,26.8125,-64.0625,
15940,50.9375,17.75,-69.625,
15960,43.0625,6.625,-70.8125,
15980,22.875,-3.625,-72.4375,
16000,7.0625,-13.3125,-73.6875,
16020,-0.5,-24.5,-72.4375,
16040,-2.5,-35.5,-68.3125,
16060,-3.3125,-45.3125,-62.875,
16080,-7.0625,-52.1875,-56.1875,
16100,-13.6875,-58.5,-48.5625,
16120,-22.375,-64.875,-39.875,
16140,-29.375,-69.5,-33.25,
16160,-29,-73.875,-26.5625,
16180,-22.5625,-75.0625,-18.3125,
16200,-18.9375,-75.0625,-7.8125,
16220,-21.375,-75.5625,2.75,
16240,-25.0625,-75.0625,11.1875,
16260,-27.8125,-72.9375,19.125,
16280,-25.5625,-69.1875,29.0625,
16300,-23.8125,-62.375,39.0625,
16320,-23.375,-54.8125,49,
16340,-24.1875,-45,57.0625,
16360,-25.125,-33.5,63.25,
16380,-25.5,-20.25,69.4375,
16400,-14.4375,-9.0625,79.5625,
16420,0.5625,1,87.625,
16440,11.1875,16.875,93.5,
16460,7.9375,32.75,94.875,
16480,5.4375,45.5,91.1875,
16500,7.875,52.5,83.3125,
16520,17.5625,58.0625,70.625,
16540,29.5625,67.5625,57.6875,
16560,35.3125,68.9375,42.375,
16580,48.625,67.875,29,
16600,63.625,65.5625,12.5,
16620,58.6875,61.9375,-0.3125,
16640,48.3125,56.9375,-12.75,
16660,27.4375,52.8125,-26.9375,
16680,13.4375,50.1875,-41.5625,
16700,16.75,45.875,-50.5625,
16720,21.375,40,-55.625,
16740,27.8125,32.25,-57.75,
16760,28.875,20.8125,-61.5625,
16780,22.8125,13.125,-69,
16800,27.3125,6.3125,-75.8125,
16820,41.4375,-8.875,-68.8125,
16840,43.1875,-26.5625,-62.1875,
16860,24.375,-35.3125,-58.625,
16880,-5,-42.9375,-56.1875,
16900,-28.3125,-51.375,-52,
16920,-37.6875,-57.625,-47.375,
16940,-32.75,-63.4375,-41.5,
16960,-24.3125,-67,-34.3125,
16980,-22.1875,-70.9375,-26.375,
17000,-28,-70.0625,-20.0625,
17020,-28.5,-68.6875,-14.0625,
17040,-26.1875,-68.1875,-7.1875,
17060,-24.125,-65.125,-0.625,
17080,-20.125,-62.375,10.4375,
17100,-17.3125,-59.9375,24.25,
17120,-19.25,-52.125,36.6875,
17140,-22.5,-44.25,48.5,
17160,-25.375,-39.3125,58.625,
17180,-29.1875,-30.5,63.75,
17200,-25.375,-19.375,68.8125,
17220,-11.9375,-10.4375,74.8125,
17240,1.1875,-2.75,80,
17260,3.6875,5.9375,82,
17280,0.3125,19.25,85.3125,
17300,7.375,28.3125,86.1875,
17320,16.5,36.625,79.9375,
17340,13.5,47.75,69.0625,
17360,14.3125,58.75,58.3125,
17380,36.5625,71.25,48.125,
17400,72.9375,79.3125,36.625,
17420,81.6875,78.9375,25.75,
17440,63.6875,68.6875,13.5,
17460,45.0625,61.4375,-1.3125,
17480,37.4375,58.375,-15.375,
17500,39.0625,54.0625,-29.8125,
17520,44.5625,51.5,-40.1875,
17540,48.6875,47.75,-49.375,
17560,48.625,38.75,-57.6875,
17570,43.125,31.4375,-65.625,
17590,30.8125,19.375,-69.0625,
17610,17.375,7.8125,-71.6875,
17630,12.625,-1,-74.25,
17650,9.3125,-12.3125,-73.3125,
17670,-8.375,-22.8125,-70.1875,
17690,-21.0625,-31.5,-70.4375,
17710,-22.9375,-43.4375,-67.25,
17730,-23.125,-52.75,-58.75,
17750,-31.25,-58.8125,-49.3125,
17770,-43.5625,-63.5,-41,
17790,-46.0625,-71.125,-35.4375,
17810,-37.0625,-75.6875,-29.5625,
17830,-23.875,-74.3125,-18.0625,
17850,-15.25,-72.5625,-2.5,
17870,-14,-69.625,12.0625,
17890,-21.25,-61.875,24.8125,
17910,-23.6875,-57.125,40,
17930,-20.875,-53.875,55,
17950,-22.75,-47.4375,69,
17970,-34.375,-38.9375,77.875,
17990,-48.5625,-35.5625,88.375,
18010,-50.5625,-34.5625,92.1875,
18030,-43.9375,-27,93.3125,
18050,-36.75,-14.125,96,
18070,-15,-1.125,93.9375,
18090,5.8125,12.0625,89.125,
18110,18.875,26.9375,76.1875,
18130,22.6875,44.375,63.375,
18150,37.1875,54.125,54.875,
18170,52.3125,51.125,49.5625,
18190,52.9375,51.75,38.625,
18210,30.125,58.9375,22.8125,
18230,9.3125,59.3125,6.3125,
18250,19.1875,59.1875,-5.6875,
18270,51.0625,63.5,-15.4375,
18290,79.1875,68.125,-21.4375,
18310,71.75,61.875,-26.3125,
18330,53.625,59,-41.25,
18350,58,57,-51.125,
18370,51.875,42.875,-51.9375,
18390,28.125,30.1875,-57.75,
18410,19.9375,25.4375,-65.625,
18430,25.4375,15.1875,-66.8125,
18450,7.125,-2.5625,-64.4375,
18470,-23.4375,-20.0625,-64.875,
18490,-42.4375,-35.25,-67.625,
18510,-44.4375,-46.6875,-67.9375,
18530,-42.5,-56.8125,-68.6875,
18550,-31.0625,-68,-66.5625,
18570,-19.1875,-76.75,-59.0625,
18590,-14.9375,-80.5625,-51.0625,
18610,-21.625,-77.6875,-39.25,
18630,-24.5625,-77.375,-24.375,
18650,-19.375,-77.0625,-15.3125,
18670,-9.4375,-77.5,-5.1875,
18690,-3.375,-75.0625,8.75,
18710,-5.375,-69.8125,21.625,
18730,-8.625,-62.4375,31.6875,
18750,-10.375,-54.6875,38.375,
18770,-12.5,-46.375,46.0625,
18790,-7.8125,-37.5,54,
18810,-5.6875,-28.25,61.125,
18830,-9.4375,-17.875,68.25,
18850,-17.5,-10.875,75.1875,
18870,-25.25,-3.875,81.6875,
18890,-20.25,5.375,83.625,
18910,-11.875,16.8125,87.25,
18930,-5.875,25.75,88.625,
18950,1.375,39.1875,83.75,
18970,14.125,50,69.75,
18990,7.5,55.1875,55.25,
19010,-6.5,53.125,40,
19030,-1.625,51.6875,25.5625,
19050,16.6875,50.0625,13.375,
19070,25.8125,56.625,-1.9375,
19090,23.4375,61.0625,-18.625,
19110,16.4375,64.8125,-30.25,
19130,28.0625,67.625,-38.0625,
19150,42.625,67,-41.75,
19170,46.75,64.5625,-44.375,
19190,41.375,58.875,-50.1875,
19210,30.75,46.5625,-51.1875,
19230,17.5625,34.75,-54.5,
19250,20.4375,25.625,-55.5,
19270,19.75,13.0625,-53.875,
19290,6.3125,1.875,-55.25,
19300,-1.1875,-8.625,-59.8125,
19330,-3.3125,-23,-59.875,
19350,-5.25,-37.125,-60.0625,
19370,-11.8125,-46.9375,-58.875,
19390,-13.25,-56.125,-56.5,
19410,-9.5,-62.1875,-49.875,
19430,-0.875,-67.5,-41.25,
19450,-0.25,-71,-31.4375,
19460,-4.625,-73.125,-24.25,
19480,-6.5625,-70.875,-16.8125,
19500,-1.3125,-69.875,-5.75,
19520,1.8125,-69.0625,7.4375,
19540,4.25,-64.375,18.625,
19560,4.5,-58.9375,29,
19580,-0.375,-52.75,38.5,
19600,-12.3125,-46.875,45.5,
19620,-18.375,-41.5,50.375,
19640,-16.75,-30.5625,53.75,
19660,-19.0625,-18.5625,60.375,
19680,-15,-6.5625,67.375,
19700,-0.8125,8.5,71.6875,
19720,3.5625,25.5625,75.5,
19740,3.5,37.9375,79.1875,
19760,7.3125,49.5625,76.8125,
19780,10.125,56.4375,72.6875,
19800,9.375,60.875,64.3125,
19820,11.125,65.75,54.75,
19840,20.625,71.3125,47.5,
19860,29.5625,72.625,35,
19880,26.4375,69.5625,16.875,
19900,15,68,-3.0625,
19920,18,66.125,-20.4375,
19940,32.5,58.5,-34.5625,
19960,37.1875,47.9375,-45.5,
19980,27.375,36.625,-57.5625,
20000,13.125,31.9375,-65.6875,
20020,17.125,25.375,-69.75,
20040,32.75,18.75,-71.1875,
20060,38.75,7.9375,-68.75,
20080,30.25,-5.125,-69.1875,
20100,15.4375,-15.625,-71.5,
20120,1.125,-26.5,-72.25,
20140,-8.875,-36.3125,-66.6875,
20160,-7.375,-45.8125,-59.125,
20180,-8.6875,-53.125,-51.5625,
20200,-14.5,-60.4375,-43.875,
20220,-18.75,-64.25,-35.5625,
20240,-18.875,-68.6875,-23.25,
20260,-16.0625,-71.25,-9.4375,
20280,-11.125,-70.25,2.6875,
20300,-8.1875,-65.375,15.8125,
20320,-15.4375,-61.0625,29.3125,
20340,-21.5,-58,39.3125,
20360,-13.6875,-56,48.375,
20380,-5.5625,-50.1875,57.5,
20400,-8.4375,-44.125,65.9375,
20420,-16.875,-35.1875,71.6875,
20440,-17.625,-25.875,75.9375,
20460,-9.875,-16,81.8125,
20480,6,-3.625,88.3125,
20500,21.5625,8.5,91.25,
20520,20.1875,21.875,89.9375,
20540,16.75,41.3125,81.875,
20560,34.1875,54.3125,66.9375,
20580,60,57.875,56.4375,
20600,60.5625,57.6875,43.0625,
20620,30.9375,58.4375,25.1875,
20640,-3.125,58.25,5.1875,
20660,-15.625,55.875,-12.25,
20680,6.3125,54.25,-27.375,
20700,34.9375,58.625,-35.9375,
20720,46.9375,60.25,-42.8125,
20740,40.4375,60.25,-49.875,
20760,34.75,62.875,-55.25,
20780,44.375,58.6875,-57.0625,
20800,41.0625,44.5625,-56.5,
20820,27.625,30.9375,-62.1875,
20840,21.1875,22.75,-67.125,
20860,11.4375,12.5625,-65.125,
20880,-3.5625,-5.3125,-61.75,
20900,-13.8125,-16.5625,-65.4375,
20920,-14.3125,-22.8125,-68.25,
20940,-14.6875,-32.625,-64.1875,
20960,-11.125,-42.6875,-58.125,
20980,-6.125,-48.1875,-55,
21000,-0.8125,-52.4375,-48.625,
21020,-0.3125,-56.25,-44.1875,
21040,-4.0625,-63.3125,-40.75,
21060,-3.4375,-68.3125,-34.9375,
21080,-0.9375,-70.0625,-28.375,
21100,3.8125,-69.625,-20.6875,
21120,6.0625,-70.8125,-11.875,
21140,4.6875,-69.6875,-3.9375,
21160,-1.0625,-63.4375,5,
21180,-5.9375,-58.125,16.9375,
21200,-7,-51.6875,28.375,
21220,-10.25,-46.9375,41.5,
21240,-14.125,-39.6875,51.25,
21260,-14.8125,-30.6875,59.4375,
21280,-15.3125,-19.8125,68.9375,
21300,-14.4375,-9.9375,78.125,
21320,-17.8125,2.4375,83.8125,
21340,-14.8125,14.75,91,
21360,-0.4375,23.75,97,
21380,10.5,34.125,98,
21400,4.5625,47.9375,90.125,
21420,1.125,60.625,79.4375,
21440,12.6875,72.4375,66.75,
21460,33.375,74.5625,50.4375,
21480,36.4375,76.5625,32.75,
21500,35.4375,75.875,15.875,
21520,32.1875,67.375,-0.125,
21540,32.3125,53.875,-16.5625,
21560,37.5625,48.625,-33.8125,
21580,36.25,49,-45.3125,
21600,38.8125,53.375,-54.5,
21620,46.375,47.125,-58.75,
21640,53.5,36.5,-61.1875,
21660,52.8125,26.375,-68.9375,
21680,48.875,19.0625,-74.6875,
21700,37.8125,1.3125,-74.5625,
21720,20.75,-15.0625,-75.375,
21740,8,-26.6875,-76.625,
21760,3.375,-38,-73.8125,
21780,3.1875,-51.8125,-66.375,
21800,-4.1875,-62.3125,-60.9375,
21820,-11.1875,-67.6875,-56.875,
21840,-16.375,-70.4375,-50.125,
21860,-12.625,-72.5,-41.125,
21880,-3.375,-73,-31.625,
21900,3.75,-72.8125,-19.6875,
21920,4.625,-71.875,-8.3125,
21940,1.3125,-69.125,3.625,
21960,-6.4375,-66.375,17.875,
21980,-14.0625,-61.8125,31.75,
22000,-20.1875,-57.4375,47.3125,
22020,-32.875,-50.5,60,
22040,-37.375,-41.375,69.4375,
22060,-40.125,-28.125,78.4375,
22080,-26.9375,-17.8125,85.5625,
22100,-13.375,-8.0625,89.9375,
22120,-3.625,6.6875,93.375,
22140,1.25,25.5625,92.625,
22160,5.25,40.9375,89,
22180,10.875,46.8125,82.375,
22200,16.9375,51.8125,74.1875,
22220,23.9375,57.0625,62.6875,
22240,21.6875,67.875,45.3125,
22260,8.0625,63.5,26,
22280,-4.125,60.9375,12.25,
22300,9.9375,62.125,1.9375,
22320,36.875,64.5625,-8.1875,
22340,52.5625,69.375,-24.1875,
22360,59.9375,76,-42,
22380,77,77.125,-47.25,
22400,95.625,66.125,-49.375,
22420,74.625,51.375,-58.0625,
22440,49.3125,43.3125,-68.5625,
22460,54.5625,34.8125,-71.25,
22480,61.1875,18.9375,-69.5,
22500,42.9375,-3.5625,-69.6875,
22520,10.375,-17.8125,-70.4375,
22540,-9.6875,-28.1875,-71.5,
22560,-16.75,-38.625,-65.875,
22580,-15.75,-49.5,-57,
22600,-14.75,-55.5,-50.3125,
22620,-16.375,-59.625,-44.8125,
22640,-18.3125,-62.625,-37.875,
22660,-17,-67.75,-29.4375,
22680,-13.6875,-70.875,-23.625,
22700,-8.4375,-73.75,-16.5,
22710,-9.5625,-75.5,-6.125,
22730,-17.6875,-74.6875,2.25,
22750,-23.125,-71.1875,10.25,
22770,-20.375,-68.625,20.6875,
22790,-19.0625,-64.0625,30.5625,
22810,-23.0625,-59.375,39.75,
22830,-23.375,-51.4375,46.8125,
22850,-22.4375,-41,53.125,
22870,-22.625,-32.625,60.0625,
22890,-18.0625,-27.6875,65.625,
22910,-18.125,-16.75,67.8125,
22930,-22.8125,-2.4375,71.6875,
22950,-18.5,5.75,76.5,
22970,-10.4375,14.375,76.0625,
22990,-8.8125,24.75,71.4375,
23010,-5.25,42.5625,67,
23030,1.3125,55.8125,57.8125,
23050,9.6875,62.1875,48.5,
23070,18.5625,69.625,38.25,
23090,35.125,79.5,31.8125,
23110,63.0625,88.1875,25,
23130,75.375,86.25,14.9375,
23150,64.9375,80.625,0.4375,
23170,45.125,79.875,-17.0625,
23190,38.8125,77,-31.875,
23210,49.6875,65.25,-38.9375,
23230,41.8125,50.0625,-41.5625,
23250,25.125,45.8125,-51.0625,
23270,28.4375,43.4375,-63,
23290,35.625,37.6875,-66.0625,
23310,45.8125,21.125,-65.5,
23330,42.5,6.4375,-67.4375,
23350,33.1875,0.1875,-72.9375,
23370,18.5,-8.25,-74.125,
23390,6.3125,-24.0625,-68.75,
23410,0,-37.75,-65.8125,
23430,-9.25,-50.8125,-69.75,
23450,-17.125,-58.3125,-68.5625,
23470,-16.75,-65.6875,-60.6875,
23490,-11.25,-71.875,-49.25,
23510,-6.0625,-76.5,-36.9375,
23530,-11.375,-75.5,-25.6875,
23550,-17.25,-72.9375,-12.1875,
23570,-19.4375,-71.375,1.875,
23590,-16.5,-65.8125,13.75,
23610,-16.9375,-63.8125,27.125,
23630,-18.25,-64.1875,39,
23650,-21.125,-61.125,47.8125,
23670,-24.25,-54.6875,54,
23690,-26.625,-50.1875,60.6875,
23710,-26.8125,-47.25,67.875,
23730,-27.3125,-40.0625,73.3125,
23750,-25.6875,-28,75.125,
23770,-26.4375,-17.5,79.75,
23790,-32.5625,-8.625,80.0625,
23810,-32.4375,-0.3125,77.375,
23830,-14.875,13.5,77.25,
23850,11,31.25,74.75,
23870,28.625,44.6875,72.0625,
23890,29.1875,53.6875,65.5,
23910,28.75,59.0625,55.8125,
23930,26.9375,64.5,43.5625,
23950,28.3125,68.4375,31.5,
23970,36.9375,71.75,19.5,
23990,57.375,76.1875,7.875,
24010,73.6875,78.5625,-6,
24030,68.25,80.875,-27.125,
24050,54.6875,82.4375,-48.5625,
24070,57.6875,73.9375,-62.5625,
24090,69.5,53.8125,-66.5,
24110,73.9375,33.375,-71.375,
24130,56.0625,24.8125,-79.8125,
24150,28,16.6875,-83.5625,
24170,16.3125,4.4375,-79.0625,
24190,14.9375,-7.3125,-75.625,
24210,10.5,-20.125,-73.6875,
24230,-0.4375,-27.375,-69.875,
24250,-11,-33.4375,-63.75,
24270,-11,-41.625,-56.3125,
24290,-3.375,-50.8125,-49.0625,
24310,-3.9375,-52.125,-43,
24330,-8,-56.5625,-38.6875,
24350,-7.25,-60.5,-31.5625,
24370,-6.125,-63.9375,-23.9375,
24390,-6.375,-67.4375,-16.25,
24410,-8.625,-71.5,-7.4375,
24430,-14,-72.8125,1.625,
24450,-17.8125,-73.4375,10.5,
24470,-19.75,-71.8125,21.6875,
24490,-21.0625,-70.4375,33.5625,
24510,-26.6875,-65.6875,41.75,
24530,-31.375,-60.625,50.25,
24550,-34.125,-56.9375,59,
24570,-32.25,-49.5625,67.5,
24590,-27,-40.5,78.75,
24600,-17.875,-29.3125,87.3125,
24620,-13.5,-17.5,95.0625,
24640,-16.625,-6.6875,96.3125,
24660,-20.5,2.4375,93.75,
24680,-11.875,14.5625,83.75,
24700,-3.3125,34.1875,71.625,
24720,1.875,45.25,64.25,
24740,11.4375,51.3125,60,
24760,28.25,57.0625,51.6875,
24780,29.875,60.9375,39.3125,
24800,27.5,61.5,25.875,
24820,28.0625,60.4375,14.625,
24840,29.5,58.3125,3.4375,
24860,31.125,57.4375,-10.625,
24880,22.5625,55.4375,-23.25,
24900,15,51.375,-35.0625,
24920,22,50.8125,-42.4375,
24940,39,53.125,-47.4375,
24960,53.5,55.0625,-51.3125,
24980,66.0625,51.1875,-53.875,
25000,68.625,46.5625,-58.125,
25020,60.9375,40.4375,-60.6875,
25040,60.3125,32.6875,-62.5625,
25060,62.4375,19.3125,-57.875,
25080,45.5,2,-51.375,
25100,13.4375,-12,-53.1875,
25120,-13,-19,-56.0625,
25140,-22.5625,-29.875,-54.875,
25160,-26.875,-41.75,-53.0625,
25180,-33.875,-55.8125,-51,
25200,-32.8125,-64.3125,-53.6875,
25220,-28.5,-72.125,-53.1875,
25240,-20.5625,-76.875,-49.4375,
25260,-15.75,-81.125,-42.8125,
25280,-14.125,-81.1875,-34.875,
25300,-12,-78,-25.6875,
25320,-11.1875,-75.9375,-14,
25340,-9.3125,-70,-0.3125,
25360,-11.5,-67.0625,16.125,
25380,-15.75,-62,30.8125,
25400,-19.8125,-54.5625,44.375,
25420,-15.5625,-47.1875,59.8125,
25440,-13.6875,-40,70.6875,
25460,-13.9375,-29.9375,76.8125,
25480,-10.9375,-18.0625,84.1875,
25500,-3.5625,-6.5,94.6875,
25520,3.25,5.25,102.875,
25540,5.5625,21.3125,108.625,
25560,9.1875,33.375,107.5,
25580,21.375,40,97.9375,
25600,34.5,48.5,81.75,
25620,39.5,52.875,70.6875,
25640,37.6875,54.8125,59.5,
25660,31.75,57.4375,46.3125,
25680,24.3125,58.0625,32.375,
25700,38.3125,57.0625,17,
25720,50.75,55.75,0.5625,
25740,36.6875,51.125,-13.1875,
25760,24.5,52.1875,-26.125,
25780,31.5,50.0625,-36.5,
25800,40.4375,44,-44,
25820,32.5625,37.4375,-51.75,
25840,25.5,34.625,-58.375,
25860,33.0625,32.9375,-65.9375,
25880,43.8125,25.9375,-69.375,
25900,48.75,17.9375,-70.5,
25920,50.875,9.6875,-71.6875,
25940,40.6875,0.9375,-71.4375,
25960,20.4375,-11.6875,-69.5625,
25980,-0.125,-26.8125,-66.6875,
26000,-15.0625,-39.375,-63.75,
26020,-21.875,-49.375,-55.5625,
26040,-23.5,-55.625,-45.3125,
26060,-26.5,-60,-34.375,
26080,-32.0625,-65.4375,-26.25,
26100,-36.1875,-67.3125,-17.75,
26120,-31.9375,-69,-7.25,
26140,-27.1875,-69.1875,3.625,
26160,-27.625,-64.875,15.875,
26180,-28.5,-61.8125,27.375,
26200,-30.5625,-60.25,37,
26220,-29.9375,-57.0625,43.9375,
26240,-28.875,-51.3125,50.9375,
26260,-27.9375,-45.125,60,
26280,-26.75,-38.1875,67.125,
26300,-30.0625,-28.8125,72.625,
26320,-37.5,-14.5,77.5625,
26340,-33.5,2.8125,80.8125,
26360,-19.4375,22.125,84.375,
26380,-4.25,36.125,87.4375,
26400,11.1875,42.875,83.1875,
26420,20.8125,52,73.1875,
26440,30.1875,56.125,59.9375,
26460,35.8125,55.75,48.375,
26480,33.9375,51.875,36.125,
26500,23.875,49.375,22.3125,
26520,20.8125,49.625,7.875,
26540,24.9375,57,-10.1875,
26560,35.1875,62.0625,-30.1875,
26580,46.8125,65.375,-43.3125,
26600,57.5,54.5,-54.25,
26620,54.8125,41.9375,-62.625,
26640,61.6875,33.5,-71.0625,
26660,64,26.25,-73.0625,
26680,56.3125,10.9375,-68.625,
26700,38.625,-1.8125,-63.8125,
26720,25.0625,-9.6875,-63.3125,
26740,12.5,-20.3125,-62,
26760,-1.4375,-30.6875,-57.375,
26780,-8.5,-39.3125,-51.875,
26800,-11.0625,-51.625,-46.0625,
26820,-17,-59.5,-42.375,
26840,-24.25,-64.375,-38.4375,
26860,-25.3125,-65.1875,-33.25,
26880,-17.125,-65.6875,-23.375,
26900,-10,-66.25,-10.625,
26920,-13,-64,0.1875,
26940,-20.375,-62.4375,10.25,
26960,-25.25,-59.3125,19.75,
26980,-28,-58.75,29.75,
27000,-30.0625,-55.125,39.25,
27020,-27.8125,-51.375,46.875,
27040,-30.3125,-47.625,52.875,
27060,-30.25,-43.5,59.3125,
27080,-23.625,-36.8125,65.4375,
27100,-15.5,-33.4375,74.25,
27120,-16.1875,-24.4375,78.75,
27140,-26.5,-11.5625,83.0625,
27160,-32.375,-0.1875,82.8125,
27180,-29.0625,13.3125,78,
27200,-10.4375,26.3125,76.5625,
27220,13.6875,35.9375,80.8125,
27240,27.5,52.3125,79,
27260,17.75,59.875,63.375,
27280,-11.5,57.3125,56.875,
27300,-6.3125,55.0625,48.125,
27320,15.75,60.3125,35.25,
27340,23,62,16,
27360,10.375,56.5,-3,
27380,11.25,51.1875,-22,
27400,16.0625,48.3125,-32.5625,
27420,22.625,50,-38.5625,
27440,40.4375,54.0625,-45.75,
27460,54.4375,53.6875,-52.125,
27480,52.8125,39.4375,-60.3125,
27500,39.3125,32.625,-72.6875,
27520,31.375,26.375,-80.125,
27540,34.5625,20.375,-80.3125,
27560,42.375,12.75,-78.4375,
27580,40.125,-4.875,-73.625,
27600,29.3125,-15.8125,-72.375,
27620,10.375,-21.375,-78.625,
27640,0.9375,-31.4375,-79.6875,
27660,8.4375,-47.0625,-78.5,
27680,12.9375,-58.8125,-71.1875,
27700,11.125,-65.5,-62.875,
27720,8.5625,-67.6875,-54.9375,
27740,5.4375,-67.8125,-47.4375,
27760,6.25,-69.3125,-35.3125,
27780,7,-71.25,-20.5,
27800,6,-70.125,-7.5,
27820,5.6875,-67.8125,3.6875,
27840,6.75,-64.8125,16.375,
27850,1.0625,-61,30,
27870,-10.75,-58.5,43,
27890,-19.625,-55.5,53.25,
27910,-20.4375,-48.0625,62.375,
27930,-17.25,-41.375,72.75,
27950,-17.6875,-34.375,81.25,
27970,-16.5,-24.9375,89.5,
27990,-10.875,-13.75,92.5625,
28010,-8.5,0.5,91.3125,
28030,-14.4375,15.0625,89.875,
28050,-15.4375,26.375,92,
28070,6.375,38.3125,91.9375,
28090,34.5625,45.875,87.25,
28110,27.625,50.625,81.1875,
28130,-3.6875,51.375,74.5625,
28150,-14.25,47.1875,64.5,
28170,-2.75,55.8125,48.625,
28190,2.25,64.125,28.375,
28210,5,60,7.8125,
28230,16.75,60.6875,-7.5625,
28250,23.3125,62.8125,-22.3125,
28270,29.375,64.0625,-37.1875,
28290,39.625,63.875,-48.1875,
28310,49.6875,58.6875,-56.0625,
28330,46.5,53.25,-62.75,
28350,45.25,46.0625,-65,
28370,44.25,36.8125,-68.875,
28390,30.375,21.3125,-71.5625,
28410,15.5,5.8125,-71.6875,
28430,12.5625,-7.6875,-73.25,
28450,10.375,-21.5,-70.3125,
28470,1.0625,-30.25,-68.9375,
28490,-3.1875,-40.5,-66.75,
28510,1.375,-50.9375,-63.0625,
28530,4.625,-57.4375,-60,
28550,5.875,-59.375,-57.5625,
28570,9.8125,-62.375,-49.1875,
28590,12.1875,-67.3125,-41.5,
28610,12.75,-67.0625,-35.1875,
28630,14.6875,-69.1875,-26,
28650,10.875,-70.625,-16,
28670,2.9375,-70.6875,-7.75,
28690,-6.8125,-71,-0.25,
28710,-10.8125,-69.0625,7.9375,
28730,-8.4375,-67.625,17.4375,
28750,-6.6875,-64.875,27,
28770,-10.75,-58.875,37.6875,
28790,-15.5625,-52.0625,48.3125,
28810,-20.125,-43.1875,57.5,
28830,-20.125,-33,66.9375,
28850,-18.3125,-24.4375,77.5625,
28870,-19.0625,-14.3125,84.6875,
28890,-19.375,-0.6875,88.375,
28910,-17.25,16.125,91.25,
28930,-14.4375,33,91.125,
28950,-4.125,44.8125,90.5625,
28970,13.5625,55.9375,88,
28990,25.375,70.8125,81.9375,
29010,16.3125,72.3125,74.5625,
29030,-0.9375,66,64.1875,
29050,-7.875,58.0625,46.625,
29070,-14,50.3125,28.125,
29090,-25.625,42.6875,11.6875,
29110,-31.875,39.6875,-7.875,
29130,-29.5,43.1875,-21.625,
29150,-16.125,43.5,-27.4375,
29170,4.375,45.5625,-33.9375,
29190,23.25,48.4375,-40,
29210,39.4375,53.8125,-48.3125,
29230,43.1875,56.9375,-57.9375,
29250,38.625,52.3125,-59.375,
29270,28.1875,37,-60.5625,
29290,17.75,26.6875,-65.6875,
29310,11.8125,13.6875,-69.5625,
29330,10.125,-4.125,-67.8125,
29350,11,-21.5625,-67,
29370,8.375,-34.5625,-67.5,
29390,5.3125,-44.5,-68.875,
29410,6.8125,-52.4375,-66.1875,
29430,12.1875,-60.9375,-60.5625,
29450,19,-65.5625,-53.3125,
29470,22.5,-69.875,-45.5,
29490,23.5625,-69.875,-38.625,
29510,24.5625,-71.375,-30.375,
29530,28.3125,-68.0625,-22.25,
29540,29,-66.9375,-10.8125,
29570,28.4375,-65.0625,-0.0625,
29590,28.625,-61,12.125,
29610,20.0625,-58.375,26.1875,
29630,8.4375,-56.75,37.0625,
29650,-2.75,-50.625,44.8125,
29670,-8.625,-44.5625,49.25,
29690,-12.4375,-38.1875,57.0625,
29710,-11.3125,-33.0625,64.375,
29730,-8.75,-24.125,64.75,
29740,-8.5625,-16.3125,66.5,
29760,-8.4375,-7.875,69.6875,
29780,-8.375,2.625,72.6875,
29800,-11.0625,12.4375,73.875,
29820,-12.75,18.5625,73.875,
29840,-13.8125,26.0625,70.1875,
29860,-17.75,35.0625,69.5,
29880,-14.4375,42.1875,70.3125,
29900,-4.5625,49.8125,65,
29920,-5.75,57.1875,56.5625,
29940,-16.75,60.0625,46.375,
29960,-18,62.9375,34.375,
