Timestamp, Angle x, Angle y, Angle z
3320,-1.12498,0.0628892,1.6431,
3340,-1.13243,0.060647,1.63116,
3360,-1.13967,0.0575154,1.61813,
3380,-1.14718,0.0528706,1.60459,
3400,-1.15314,0.0478546,1.59047,
3420,-1.15863,0.0428784,1.57654,
3440,-1.16476,0.038547,1.56214,
3460,-1.17149,0.0330675,1.548,
3480,-1.17725,0.0261006,1.53478,
3500,-1.18159,0.0181601,1.52252,
3520,-1.18452,0.00889236,1.5104,
3540,-1.18465,-0.00122288,1.49874,
3560,-1.18356,-0.0121254,1.4882,
3580,-1.18218,-0.0254725,1.47934,
3600,-1.17687,-0.0398845,1.47207,
3620,-1.171,-0.0552672,1.46618,
3640,-1.16407,-0.0715347,1.46247,
3660,-1.15427,-0.0877998,1.46191,
3680,-1.1413,-0.104879,1.46277,
3700,-1.12672,-0.121728,1.46341,
3720,-1.11202,-0.136719,1.4646,
3740,-1.09582,-0.150238,1.46797,
3760,-1.07978,-0.163321,1.47313,
3780,-1.06343,-0.17611,1.48004,
3800,-1.04811,-0.18774,1.48835,
3820,-1.03461,-0.197866,1.49773,
3840,-1.02151,-0.206578,1.50835,
3860,-1.00709,-0.214075,1.52011,
3880,-0.993333,-0.220717,1.53301,
3900,-0.980766,-0.226373,1.5466,
3920,-0.97014,-0.231307,1.56102,
3940,-0.960895,-0.235063,1.57655,
3960,-0.956716,-0.237475,1.59312,
3980,-0.952168,-0.238461,1.61056,
4000,-0.945367,-0.238329,1.62716,
4020,-0.939128,-0.236605,1.64476,
4040,-0.937782,-0.233413,1.66267,
4060,-0.937538,-0.228413,1.68,
4080,-0.938184,-0.22241,1.69687,
4100,-0.941877,-0.214121,1.71482,
4120,-0.945858,-0.204079,1.732,
4140,-0.952535,-0.192464,1.74748,
4160,-0.960507,-0.179397,1.76159,
4180,-0.972285,-0.163864,1.77598,
4200,-0.984609,-0.146614,1.78939,
4220,-0.999059,-0.128252,1.79956,
4240,-1.01236,-0.109063,1.8088,
4260,-1.02384,-0.0896043,1.81604,
4280,-1.03484,-0.0690148,1.82094,
4300,-1.04512,-0.0488805,1.82339,
4320,-1.05491,-0.0291928,1.82409,
4340,-1.06328,-0.00962412,1.82272,
4360,-1.07075,0.00977287,1.81884,
4380,-1.07625,0.0287196,1.81281,
4400,-1.08023,0.0462501,1.80538,
4420,-1.08508,0.0633726,1.7962,
4440,-1.09138,0.0790757,1.78576,
4460,-1.09839,0.0917038,1.77328,
4480,-1.1051,0.101689,1.75878,
4500,-1.11115,0.109445,1.74418,
4520,-1.11682,0.114245,1.72845,
4540,-1.12599,0.115236,1.71257,
4560,-1.13532,0.113263,1.69665,
4580,-1.1418,0.109394,1.68063,
4600,-1.1481,0.104515,1.66446,
4620,-1.15556,0.0970288,1.64761,
4630,-1.16133,0.0896587,1.62869,
4650,-1.16483,0.0825834,1.60968,
4670,-1.16654,0.0742134,1.59026,
4690,-1.16742,0.0655833,1.57058,
4710,-1.1663,0.0561253,1.55113,
4730,-1.16391,0.0451061,1.53213,
4750,-1.1583,0.032594,1.5139,
4770,-1.15288,0.0195105,1.4973,
4790,-1.14767,0.00632189,1.48145,
4810,-1.14157,-0.00762065,1.46746,
4830,-1.13409,-0.0224975,1.45526,
4850,-1.12646,-0.0378252,1.44523,
4870,-1.11771,-0.0544628,1.43742,
4890,-1.10783,-0.0718111,1.4315,
4910,-1.09747,-0.0889607,1.42675,
4930,-1.08624,-0.106439,1.42454,
4950,-1.07412,-0.123363,1.42424,
4970,-1.06167,-0.139773,1.42482,
4990,-1.04836,-0.154805,1.42683,
5010,-1.03221,-0.168166,1.432,
5030,-1.01467,-0.181278,1.4368,
5050,-0.998095,-0.193598,1.44345,
5070,-0.982727,-0.205138,1.45222,
5090,-0.96913,-0.214767,1.46324,
5110,-0.956894,-0.223094,1.4759,
5130,-0.945886,-0.230444,1.48959,
5150,-0.936967,-0.23682,1.50475,
5170,-0.929357,-0.241589,1.52167,
5190,-0.924715,-0.245606,1.5405,
5210,-0.92603,-0.24935,1.56123,
5230,-0.9307,-0.252719,1.58265,
5250,-0.935178,-0.25486,1.60548,
5270,-0.938715,-0.255662,1.62893,
5290,-0.944418,-0.254318,1.65289,
5310,-0.952765,-0.250834,1.67589,
5330,-0.959312,-0.244864,1.69767,
5350,-0.962149,-0.236091,1.71758,
5370,-0.96598,-0.224213,1.73707,
5390,-0.972478,-0.209856,1.75585,
5410,-0.981432,-0.193379,1.77412,
5430,-0.990429,-0.177146,1.79001,
5450,-0.998967,-0.159264,1.80507,
5470,-1.00642,-0.140892,1.81868,
5490,-1.01827,-0.121776,1.82873,
5510,-1.02705,-0.1024,1.83698,
5530,-1.03716,-0.0832459,1.84274,
5550,-1.0489,-0.0649855,1.84618,
5570,-1.06046,-0.0464386,1.84744,
5590,-1.07134,-0.0280985,1.84628,
5610,-1.08246,-0.0107492,1.84314,
5630,-1.09353,0.0055716,1.83784,
5650,-1.10297,0.0209392,1.83092,
5670,-1.11247,0.0356755,1.82281,
5690,-1.12184,0.0474098,1.81197,
5710,-1.13098,0.056864,1.79909,
5730,-1.13788,0.0653483,1.78485,
5750,-1.1437,0.0716505,1.76986,
5770,-1.15204,0.0739582,1.75438,
5790,-1.15617,0.0742258,1.73816,
5810,-1.15813,0.0717048,1.7208,
5830,-1.16084,0.0664351,1.70195,
5850,-1.16347,0.0620568,1.6829,
5870,-1.16574,0.0558515,1.66358,
5890,-1.1683,0.047703,1.64527,
5910,-1.17014,0.0377988,1.62644,
5930,-1.16968,0.0266772,1.60784,
5950,-1.16893,0.0143683,1.5901,
5970,-1.16919,0.000160933,1.57272,
5990,-1.16852,-0.0136127,1.55529,
6010,-1.16523,-0.0272218,1.53921,
6030,-1.15916,-0.0415372,1.52359,
6050,-1.15342,-0.0557477,1.50946,
6070,-1.14633,-0.0682667,1.49774,
6090,-1.13852,-0.080586,1.48731,
6110,-1.12779,-0.0942319,1.47865,
6130,-1.11718,-0.107857,1.47093,
6150,-1.10603,-0.12007,1.46545,
6170,-1.09628,-0.132455,1.46189,
6190,-1.08606,-0.14472,1.45933,
6210,-1.07514,-0.156127,1.45801,
6230,-1.06356,-0.167054,1.45916,
6250,-1.05273,-0.177924,1.46281,
6270,-1.04072,-0.188984,1.46675,
6290,-1.02747,-0.199394,1.47152,
6310,-1.01608,-0.20888,1.47799,
6330,-1.00847,-0.217172,1.48703,
6350,-0.999686,-0.224879,1.49802,
6370,-0.989431,-0.231796,1.50979,
6390,-0.978333,-0.238151,1.52342,
6410,-0.970088,-0.243191,1.53778,
6430,-0.963642,-0.247691,1.55382,
6450,-0.959434,-0.251915,1.57091,
6470,-0.957365,-0.255048,1.5887,
6490,-0.957649,-0.256447,1.60748,
6510,-0.959279,-0.256751,1.6278,
6530,-0.961844,-0.256042,1.6472,
6550,-0.963906,-0.253502,1.66668,
6570,-0.969343,-0.249388,1.68611,
6590,-0.976224,-0.243448,1.70494,
6610,-0.982035,-0.236182,1.72175,
6630,-0.987614,-0.225887,1.73761,
6650,-0.993489,-0.214208,1.75326,
6670,-1.00066,-0.200509,1.76765,
6690,-1.00724,-0.18583,1.7796,
6710,-1.01415,-0.169986,1.79009,
6730,-1.02282,-0.152189,1.79944,
6750,-1.03149,-0.132981,1.8069,
6770,-1.03982,-0.113916,1.81227,
6790,-1.04698,-0.0945953,1.81547,
6810,-1.0565,-0.0746633,1.8173,
6830,-1.06455,-0.0552654,1.81592,
6850,-1.07204,-0.0365016,1.8131,
6870,-1.07926,-0.0182285,1.80909,
6890,-1.08747,-0.00118592,1.80305,
6910,-1.09501,0.0138063,1.79515,
6930,-1.10071,0.0274368,1.78593,
6950,-1.10602,0.0401962,1.77509,
6970,-1.11239,0.0510758,1.7629,
6990,-1.11903,0.0606702,1.74962,
7010,-1.12362,0.0675162,1.73546,
7030,-1.12829,0.0715466,1.71974,
7050,-1.13223,0.0741003,1.70334,
7070,-1.1346,0.0759073,1.68659,
7090,-1.13632,0.0759679,1.66986,
7110,-1.13897,0.0732655,1.65282,
7130,-1.14108,0.0696923,1.63589,
7150,-1.14272,0.0648033,1.61942,
7170,-1.14342,0.0581254,1.60328,
7190,-1.14308,0.0503847,1.58676,
7210,-1.14084,0.0412655,1.57038,
7230,-1.13904,0.030707,1.55466,
7250,-1.13871,0.0193459,1.54017,
7270,-1.13549,0.00705779,1.52607,
7290,-1.13088,-0.00587374,1.51369,
7310,-1.12538,-0.0188849,1.50189,
7330,-1.1205,-0.031742,1.49158,
7350,-1.11518,-0.0451666,1.48322,
7370,-1.10848,-0.0585477,1.47574,
7390,-1.10277,-0.0719602,1.46879,
7410,-1.09641,-0.0839656,1.46384,
7430,-1.08898,-0.0950987,1.46116,
7450,-1.08281,-0.106505,1.46014,
7470,-1.07637,-0.118414,1.46026,
7490,-1.06915,-0.130855,1.46167,
7510,-1.06131,-0.142617,1.46438,
7530,-1.05396,-0.153631,1.46868,
7550,-1.04731,-0.164473,1.47491,
7570,-1.04023,-0.176587,1.48163,
7590,-1.03154,-0.188105,1.48942,
7610,-1.02238,-0.199336,1.49794,
7630,-1.0166,-0.210348,1.50795,
7650,-1.01058,-0.220888,1.51874,
7670,-1.00606,-0.23125,1.53086,
7690,-1.003,-0.241235,1.5448,
7710,-1.00234,-0.250828,1.56034,
7730,-1.00248,-0.259496,1.57706,
7750,-1.00424,-0.266678,1.59577,
7770,-1.00725,-0.271186,1.61591,
7790,-1.00941,-0.273739,1.63678,
7810,-1.01168,-0.273974,1.65724,
7830,-1.01518,-0.271014,1.67729,
7850,-1.01827,-0.264465,1.69625,
7870,-1.02192,-0.255434,1.71313,
7890,-1.0246,-0.244092,1.72948,
7910,-1.02878,-0.23005,1.74338,
7930,-1.03305,-0.213651,1.75813,
7950,-1.03888,-0.196392,1.77157,
7960,-1.04491,-0.178358,1.78386,
7980,-1.05211,-0.15941,1.7952,
8000,-1.05988,-0.138807,1.8044,
8020,-1.06769,-0.118661,1.81022,
8040,-1.0754,-0.0975122,1.81386,
8060,-1.08006,-0.0755996,1.81661,
8080,-1.08587,-0.0533121,1.81741,
8100,-1.0904,-0.0325834,1.81582,
8120,-1.09412,-0.0134256,1.81187,
8140,-1.09928,0.00431175,1.80619,
8160,-1.10467,0.0198141,1.79836,
8180,-1.1088,0.0335852,1.78811,
8200,-1.11161,0.0460878,1.77657,
8220,-1.11385,0.0563767,1.76426,
8240,-1.11696,0.0628148,1.74973,
8260,-1.11906,0.0678666,1.73353,
8280,-1.12092,0.0725048,1.7164,
8300,-1.12341,0.0758482,1.69747,
8320,-1.12502,0.0781306,1.67795,
8340,-1.1256,0.078249,1.65771,
8360,-1.12498,0.0781266,1.63667,
8380,-1.12422,0.0781886,1.61584,
8400,-1.12342,0.0764532,1.59574,
8420,-1.12439,0.0718247,1.57676,
8440,-1.12411,0.0663673,1.55804,
8460,-1.12251,0.0595221,1.5403,
8480,-1.12387,0.0506349,1.52431,
8500,-1.12461,0.0398787,1.50982,
8520,-1.1237,0.0269246,1.49699,
8540,-1.12186,0.013272,1.48527,
8560,-1.12144,-0.00266216,1.47412,
8580,-1.12103,-0.0187369,1.4656,
8600,-1.11622,-0.0354594,1.45773,
8620,-1.10927,-0.0542812,1.45143,
8640,-1.10193,-0.0724689,1.44618,
8660,-1.09513,-0.0897905,1.44231,
8680,-1.08926,-0.107611,1.44151,
8700,-1.08182,-0.126132,1.44203,
8720,-1.07169,-0.144095,1.44287,
8740,-1.0599,-0.160293,1.44579,
8760,-1.04913,-0.174455,1.4498,
8780,-1.03817,-0.188282,1.45527,
8800,-1.02758,-0.201353,1.46202,
8820,-1.0173,-0.212583,1.46894,
8840,-1.00813,-0.222216,1.47752,
8860,-0.999568,-0.230899,1.48669,
8880,-0.991176,-0.237404,1.49697,
8900,-0.984423,-0.24149,1.509,
8920,-0.979849,-0.244382,1.52324,
8940,-0.979772,-0.245647,1.5387,
8960,-0.983187,-0.245199,1.55624,
8980,-0.987993,-0.243689,1.57546,
9000,-0.992231,-0.241548,1.59397,
9020,-0.999461,-0.237422,1.6128,
9040,-1.0053,-0.231403,1.63181,
9060,-1.01081,-0.223184,1.65039,
9080,-1.01821,-0.213078,1.669,
9100,-1.02764,-0.201593,1.68594,
9120,-1.03586,-0.188041,1.70367,
9140,-1.04295,-0.173988,1.72069,
9160,-1.0526,-0.157496,1.7359,
9180,-1.0591,-0.140808,1.75068,
9200,-1.06512,-0.123056,1.76415,
9220,-1.07156,-0.104379,1.77521,
9240,-1.08031,-0.0861059,1.78437,
9260,-1.08989,-0.0675317,1.79097,
9280,-1.09687,-0.0489777,1.7965,
9300,-1.10343,-0.0313527,1.79916,
9320,-1.11039,-0.0137983,1.79936,
9340,-1.11793,0.00245741,1.79804,
9360,-1.12415,0.0171743,1.79429,
9380,-1.1315,0.0303129,1.78837,
9400,-1.13804,0.0423678,1.78126,
9420,-1.14537,0.0532724,1.7722,
9440,-1.15089,0.0625003,1.7613,
9460,-1.15611,0.0702767,1.74901,
9480,-1.1608,0.0774882,1.73496,
9500,-1.16484,0.0840117,1.71933,
9520,-1.16865,0.0892759,1.70191,
9540,-1.16965,0.0938622,1.68371,
9560,-1.17151,0.0968909,1.66495,
9580,-1.17461,0.0972508,1.64553,
9600,-1.17482,0.0963514,1.6256,
9620,-1.17391,0.095581,1.6053,
9640,-1.17415,0.0931274,1.58566,
9660,-1.17469,0.0891146,1.56584,
9680,-1.17492,0.0829451,1.54748,
9700,-1.1758,0.0752588,1.52989,
9720,-1.17492,0.0654265,1.51355,
9740,-1.17471,0.0531129,1.4989,
9760,-1.17204,0.0397559,1.48575,
9780,-1.16997,0.024046,1.473,
9800,-1.1676,0.00695282,1.46204,
9820,-1.16292,-0.0104995,1.45295,
9840,-1.1575,-0.0285638,1.44581,
9860,-1.15156,-0.0474526,1.44026,
9870,-1.14525,-0.0667374,1.43597,
9890,-1.1366,-0.0860499,1.43347,
9910,-1.12648,-0.10508,1.43264,
9930,-1.11595,-0.123426,1.43406,
9950,-1.1019,-0.141498,1.436,
9970,-1.08768,-0.159484,1.43956,
9990,-1.0742,-0.176662,1.4449,
10010,-1.06281,-0.193198,1.4528,
10030,-1.0516,-0.209004,1.46138,
10050,-1.03863,-0.222552,1.47135,
10070,-1.02588,-0.233185,1.48256,
10090,-1.0133,-0.24193,1.49589,
10110,-1.00529,-0.248857,1.51046,
10130,-1.00072,-0.254543,1.52687,
10150,-0.996938,-0.258926,1.54386,
10170,-0.993503,-0.260794,1.56222,
10190,-0.990916,-0.260645,1.58102,
10210,-0.992082,-0.257619,1.59943,
10230,-0.993887,-0.252355,1.61798,
10250,-0.991406,-0.244095,1.63626,
10270,-0.98654,-0.232886,1.65202,
10290,-0.981873,-0.219091,1.66652,
10310,-0.977087,-0.203146,1.67961,
10330,-0.972267,-0.185129,1.69102,
10350,-0.971486,-0.165369,1.70243,
10370,-0.97104,-0.145881,1.71377,
10390,-0.970626,-0.126328,1.72448,
10410,-0.972273,-0.106121,1.73392,
10430,-0.97877,-0.0857158,1.74231,
10450,-0.987367,-0.0653714,1.75036,
10470,-0.999851,-0.0461505,1.75644,
10490,-1.01182,-0.0280827,1.76227,
10510,-1.02127,-0.0104446,1.76746,
10530,-1.03385,0.00680121,1.77038,
10550,-1.04861,0.0235718,1.77135,
10570,-1.05942,0.0380542,1.77094,
10590,-1.06738,0.0510495,1.76847,
10610,-1.07407,0.0628885,1.76392,
10630,-1.08198,0.0738254,1.75696,
10650,-1.08858,0.0825934,1.74921,
10670,-1.09592,0.0891161,1.73913,
10690,-1.10178,0.0948392,1.7271,
10710,-1.10835,0.0992208,1.71337,
10730,-1.11361,0.100894,1.69835,
10750,-1.11772,0.101139,1.68225,
10770,-1.12276,0.0994753,1.66498,
10790,-1.12934,0.0975676,1.647,
10810,-1.13578,0.0949711,1.62909,
10830,-1.14052,0.0921199,1.6109,
10850,-1.14329,0.0883198,1.59219,
10870,-1.14568,0.0837567,1.57371,
10890,-1.14669,0.0780372,1.55519,
10910,-1.14687,0.0707939,1.5367,
10930,-1.14523,0.0631309,1.51893,
10950,-1.14318,0.0548502,1.50182,
10970,-1.14088,0.0457942,1.4865,
10990,-1.13732,0.0355043,1.47187,
11010,-1.13303,0.0246051,1.45906,
11030,-1.12988,0.0128302,1.44932,
11050,-1.12656,-0.00128233,1.4415,
11070,-1.11995,-0.0172098,1.43473,
11090,-1.11483,-0.032775,1.43037,
11110,-1.10839,-0.0497747,1.42942,
11130,-1.09979,-0.0692459,1.43008,
11150,-1.09309,-0.0894555,1.43201,
11170,-1.08475,-0.108475,1.4338,
11190,-1.07477,-0.126008,1.43885,
11210,-1.06236,-0.142463,1.44636,
11230,-1.05113,-0.158678,1.45452,
11250,-1.042,-0.174446,1.46293,
11270,-1.03178,-0.189455,1.47401,
11290,-1.02008,-0.203064,1.48689,
11310,-1.01016,-0.215732,1.50087,
11330,-1.00108,-0.226814,1.51599,
11350,-0.993143,-0.236438,1.53234,
11370,-0.988016,-0.244139,1.55081,
11390,-0.983882,-0.250673,1.57039,
11410,-0.983741,-0.255208,1.59042,
11430,-0.983794,-0.258063,1.61127,
11450,-0.982806,-0.258846,1.63212,
11470,-0.982614,-0.256281,1.65196,
11490,-0.983769,-0.250607,1.67226,
11510,-0.986427,-0.241682,1.69224,
11530,-0.98937,-0.230825,1.71092,
11550,-0.990982,-0.217412,1.7282,
11570,-0.991326,-0.201828,1.74505,
11590,-0.993692,-0.183763,1.76069,
11610,-1.00134,-0.164025,1.7737,
11630,-1.0093,-0.143664,1.78536,
11650,-1.01684,-0.122208,1.79613,
11670,-1.02514,-0.0998685,1.80565,
11690,-1.03607,-0.0781632,1.8118,
11710,-1.04779,-0.0562722,1.81652,
11730,-1.05939,-0.035727,1.81929,
11750,-1.07076,-0.0159734,1.82001,
11770,-1.08063,0.00254488,1.81839,
11790,-1.09009,0.0195466,1.81404,
11810,-1.0984,0.0360438,1.80848,
11830,-1.10557,0.0509967,1.80158,
11850,-1.11266,0.063226,1.79129,
11870,-1.11793,0.0737538,1.77904,
11890,-1.12353,0.0836668,1.76557,
11910,-1.13017,0.0898587,1.75092,
11930,-1.14065,0.0918791,1.73497,
11950,-1.15333,0.0930876,1.71878,
11970,-1.16311,0.0925613,1.70295,
11990,-1.17167,0.0905458,1.6873,
12010,-1.1789,0.0866038,1.66979,
12030,-1.18481,0.0826582,1.6518,
12050,-1.18954,0.077183,1.63308,
12070,-1.19338,0.0698052,1.61349,
12090,-1.19449,0.0617992,1.59348,
12110,-1.19483,0.0531425,1.57458,
12130,-1.1944,0.0423562,1.55523,
12150,-1.19066,0.0313839,1.53695,
12170,-1.18764,0.0203711,1.5202,
12190,-1.18302,0.00722033,1.50553,
12210,-1.17878,-0.00772889,1.49122,
12230,-1.17213,-0.0223746,1.4795,
12250,-1.16724,-0.037627,1.47027,
12270,-1.16204,-0.0549923,1.46242,
12290,-1.15526,-0.0720375,1.45609,
12310,-1.14901,-0.0889454,1.45223,
12330,-1.14292,-0.10691,1.45035,
12350,-1.13442,-0.124759,1.44989,
12370,-1.12547,-0.141667,1.45236,
12390,-1.1154,-0.158772,1.4569,
12410,-1.1072,-0.175707,1.46408,
12430,-1.09907,-0.193456,1.4716,
12450,-1.08845,-0.210955,1.48069,
12470,-1.07783,-0.226673,1.49144,
12490,-1.07115,-0.239828,1.50491,
12510,-1.06593,-0.251491,1.52053,
12530,-1.0608,-0.262097,1.53732,
12550,-1.05558,-0.271367,1.55508,
12570,-1.05497,-0.278987,1.575,
12590,-1.05772,-0.285008,1.59633,
12610,-1.06008,-0.28962,1.61887,
12630,-1.05893,-0.292245,1.64025,
12650,-1.05854,-0.291487,1.66162,
12670,-1.06132,-0.286946,1.68457,
12690,-1.06323,-0.279925,1.70659,
12710,-1.06496,-0.26875,1.72685,
12730,-1.0653,-0.254678,1.74685,
12750,-1.06915,-0.237664,1.76631,
12770,-1.07546,-0.218987,1.78356,
12790,-1.0798,-0.197504,1.79878,
12810,-1.08376,-0.174088,1.81189,
12830,-1.09401,-0.148502,1.82195,
12850,-1.10441,-0.123427,1.83025,
12870,-1.11383,-0.0995975,1.83698,
12890,-1.12249,-0.0758989,1.84093,
12910,-1.13364,-0.052835,1.8431,
12930,-1.14515,-0.0331875,1.84201,
12950,-1.15483,-0.017111,1.83849,
12970,-1.16308,-0.00363816,1.8329,
12990,-1.16872,0.00839157,1.82436,
13010,-1.17355,0.0182757,1.81284,
13030,-1.1799,0.0258244,1.80001,
13050,-1.18629,0.0320297,1.7862,
13070,-1.19278,0.0362259,1.76961,
13090,-1.19813,0.040429,1.75187,
13110,-1.20223,0.0432957,1.7322,
13130,-1.20525,0.0438012,1.71134,
13150,-1.20854,0.0433031,1.6889,
13170,-1.21336,0.0431758,1.66688,
13190,-1.21641,0.040518,1.64527,
13200,-1.2201,0.0370049,1.62478,
13220,-1.22084,0.0299069,1.60467,
13240,-1.22463,0.0220323,1.58655,
13260,-1.2304,0.012535,1.57022,
13280,-1.23167,-0.00141099,1.55623,
13300,-1.23137,-0.0178261,1.54287,
13320,-1.22871,-0.0336622,1.53148,
