Timestamp, Angle x, Angle y, Angle z
13130,-0.704109,-0.058175,0.385564,
13150,-0.713762,-0.0345333,0.404443,
13170,-0.716646,-0.00882203,0.418992,
13190,-0.717168,0.0183185,0.428479,
13210,-0.719416,0.0462341,0.432944,
13230,-0.72072,0.0742644,0.43467,
13250,-0.718185,0.101608,0.433914,
13270,-0.715375,0.128673,0.429237,
13290,-0.721784,0.155293,0.420184,
13310,-0.7312,0.17904,0.406895,
13330,-0.732966,0.199279,0.390256,
13350,-0.730389,0.215516,0.370911,
13370,-0.731546,0.225168,0.349292,
13390,-0.74156,0.227524,0.32547,
13410,-0.751004,0.223632,0.299814,
13430,-0.754402,0.215902,0.273161,
13450,-0.751667,0.207397,0.246589,
13470,-0.744098,0.198025,0.220996,
13490,-0.734289,0.187263,0.197998,
13510,-0.725978,0.17405,0.175909,
13530,-0.717258,0.159789,0.155319,
13550,-0.707034,0.144394,0.137329,
13570,-0.694629,0.12658,0.123524,
13590,-0.682933,0.106429,0.111712,
13610,-0.670485,0.0849054,0.102456,
13630,-0.658843,0.0631333,0.0969598,
13650,-0.649574,0.0397848,0.0943529,
13670,-0.641189,0.0160825,0.0941321,
13690,-0.631237,-0.00670268,0.0967395,
13710,-0.62196,-0.0283927,0.102128,
13730,-0.613853,-0.0491557,0.109892,
13750,-0.607547,-0.0683172,0.120148,
13770,-0.602463,-0.0843356,0.133471,
13790,-0.598803,-0.0981592,0.148949,
13810,-0.59754,-0.109107,0.16598,
13830,-0.597697,-0.117016,0.185266,
13850,-0.598811,-0.120078,0.206734,
13870,-0.604378,-0.117715,0.23106,
13890,-0.615086,-0.111462,0.257786,
13910,-0.627573,-0.102913,0.285542,
13930,-0.642374,-0.0911815,0.312131,
13950,-0.658523,-0.0746454,0.336953,
13970,-0.674677,-0.0544295,0.359523,
13990,-0.68509,-0.0315308,0.379216,
14010,-0.689886,-0.00611246,0.393435,
14030,-0.692505,0.0211965,0.401274,
14050,-0.691636,0.0496281,0.40288,
14070,-0.681789,0.0786708,0.399551,
14090,-0.666457,0.106882,0.391653,
14110,-0.657442,0.131268,0.379611,
14130,-0.65741,0.151459,0.36412,
14150,-0.65598,0.167311,0.346134,
14170,-0.654647,0.178467,0.324451,
14190,-0.659789,0.183665,0.299902,
14210,-0.664517,0.183656,0.272604,
14230,-0.659219,0.181668,0.246593,
14250,-0.64913,0.176154,0.222763,
14270,-0.643768,0.165644,0.200264,
14290,-0.641408,0.151842,0.177598,
14310,-0.636216,0.135909,0.15527,
14330,-0.62632,0.119078,0.137184,
14340,-0.615965,0.0983817,0.121953,
14360,-0.610127,0.0753585,0.107361,
14380,-0.608016,0.0505821,0.0946296,
14400,-0.605661,0.0235296,0.0838746,
14420,-0.60088,-0.00354639,0.0756229,
14440,-0.592095,-0.0296066,0.0708175,
14460,-0.582103,-0.0550598,0.0686405,
14480,-0.573629,-0.0792685,0.0689899,
14500,-0.568238,-0.101733,0.0714941,
14520,-0.564677,-0.122278,0.0765122,
14540,-0.562021,-0.139826,0.0844823,
14560,-0.560177,-0.154409,0.0948113,
14580,-0.56272,-0.165915,0.108482,
14600,-0.568967,-0.173968,0.125664,
14620,-0.577426,-0.177979,0.147342,
14640,-0.588481,-0.177144,0.172285,
14660,-0.604795,-0.171275,0.199425,
14680,-0.62747,-0.160962,0.227592,
14700,-0.652527,-0.146224,0.256475,
14720,-0.677414,-0.125966,0.284856,
14740,-0.696097,-0.0993923,0.31243,
14760,-0.705997,-0.0671375,0.338793,
14780,-0.700204,-0.0278891,0.35962,
14800,-0.687794,0.0148079,0.373379,
14820,-0.686872,0.0563707,0.38197,
14840,-0.690673,0.0916882,0.385566,
14860,-0.688172,0.121522,0.385301,
14880,-0.681305,0.146275,0.382223,
14900,-0.675144,0.167047,0.376164,
14920,-0.677157,0.181851,0.36514,
14940,-0.683744,0.191678,0.349509,
14960,-0.684737,0.19798,0.331236,
14980,-0.677879,0.200385,0.31082,
15000,-0.669293,0.199441,0.287747,
15020,-0.659903,0.195959,0.262812,
15040,-0.648074,0.190887,0.236568,
15060,-0.632222,0.184623,0.210006,
15080,-0.61148,0.176016,0.184463,
15100,-0.588135,0.163748,0.159616,
15120,-0.566909,0.149432,0.134711,
15140,-0.548244,0.1333,0.112043,
15160,-0.536358,0.113985,0.091835,
15180,-0.531344,0.0911525,0.0743767,
15200,-0.53224,0.0655997,0.0599867,
15220,-0.535003,0.0395703,0.048284,
15240,-0.537941,0.0135153,0.0398376,
15260,-0.538638,-0.0107954,0.034768,
15280,-0.535613,-0.0326839,0.03315,
15300,-0.532053,-0.0527724,0.0343797,
15320,-0.529116,-0.0704785,0.0378282,
15340,-0.52758,-0.0860426,0.0440068,
15360,-0.528923,-0.0999432,0.0525357,
15380,-0.534585,-0.112563,0.0636847,
15400,-0.541991,-0.126226,0.0777623,
15420,-0.549641,-0.137289,0.0954615,
15440,-0.558755,-0.144602,0.116929,
15460,-0.574746,-0.147665,0.140863,
15480,-0.595646,-0.147375,0.166608,
15500,-0.616727,-0.144959,0.193416,
15520,-0.635407,-0.140637,0.220654,
15540,-0.651818,-0.13323,0.248131,
15560,-0.665247,-0.121556,0.274374,
15580,-0.675135,-0.106453,0.298499,
15600,-0.683931,-0.0875589,0.321396,
15620,-0.691329,-0.0643995,0.340474,
15640,-0.695294,-0.0369729,0.354762,
15660,-0.693392,-0.00698785,0.364555,
15680,-0.685001,0.0234203,0.370944,
15700,-0.675427,0.052327,0.374214,
15720,-0.671522,0.0792766,0.373114,
15740,-0.673464,0.103388,0.367804,
15760,-0.675056,0.123864,0.35924,
15780,-0.67149,0.141001,0.34801,
15800,-0.664235,0.154333,0.332965,
15820,-0.658666,0.163854,0.313069,
15840,-0.654207,0.169476,0.29018,
15860,-0.647708,0.171515,0.266312,
15880,-0.635773,0.170607,0.242165,
15900,-0.618918,0.168082,0.218132,
15920,-0.600926,0.163518,0.194425,
15940,-0.584719,0.156734,0.17089,
15960,-0.56956,0.147592,0.149186,
15980,-0.560299,0.135553,0.128914,
16000,-0.555801,0.120552,0.110013,
16020,-0.55356,0.102533,0.0934075,
16040,-0.551345,0.0821599,0.0798892,
16060,-0.548898,0.0598566,0.0696966,
16080,-0.547056,0.0369962,0.0626748,
16100,-0.546927,0.0138897,0.0589992,
16120,-0.549651,-0.00964966,0.058915,
16140,-0.555565,-0.0330662,0.0617407,
16160,-0.562097,-0.0565951,0.0673157,
16180,-0.567595,-0.0793265,0.0758352,
16200,-0.572709,-0.10015,0.0874851,
16220,-0.580309,-0.119213,0.102637,
16240,-0.590464,-0.136608,0.120387,
16260,-0.603314,-0.152337,0.140445,
16280,-0.616588,-0.16545,0.16298,
16300,-0.630316,-0.174536,0.187374,
16320,-0.644975,-0.17949,0.213203,
16340,-0.660131,-0.180346,0.239323,
16360,-0.676033,-0.17718,0.264796,
16380,-0.692999,-0.169048,0.289096,
16400,-0.707076,-0.155844,0.313622,
16420,-0.71526,-0.138378,0.33756,
16440,-0.717661,-0.115432,0.358902,
16460,-0.721091,-0.0872298,0.376815,
16480,-0.724665,-0.055752,0.390455,
16500,-0.72703,-0.0234677,0.400263,
16520,-0.726132,0.0061395,0.405293,
16540,-0.720483,0.0345335,0.404615,
16560,-0.714528,0.0611266,0.39966,
16580,-0.704087,0.0852636,0.391537,
16600,-0.687619,0.105349,0.37966,
16620,-0.671215,0.122381,0.365688,
16640,-0.657714,0.136046,0.34952,
16660,-0.65111,0.145922,0.330706,
16680,-0.650217,0.150841,0.308217,
16700,-0.648172,0.152152,0.284105,
16720,-0.644623,0.150677,0.259981,
16740,-0.637678,0.148373,0.236838,
16760,-0.627311,0.142155,0.215549,
16780,-0.617183,0.131047,0.193762,
16800,-0.607682,0.11767,0.171014,
16820,-0.592372,0.104531,0.153126,
16840,-0.574284,0.0887855,0.140599,
16860,-0.561062,0.0709472,0.13032,
16880,-0.557251,0.0517185,0.121971,
16900,-0.56221,0.0309461,0.116315,
16920,-0.572062,0.00848431,0.113232,
16940,-0.580831,-0.0152748,0.113174,
16960,-0.58659,-0.039016,0.116032,
16980,-0.591077,-0.0623227,0.121918,
17000,-0.598158,-0.0847241,0.129609,
17020,-0.606276,-0.105434,0.138963,
17040,-0.614455,-0.124726,0.150391,
17060,-0.623906,-0.141632,0.163433,
17080,-0.633883,-0.155587,0.179385,
17100,-0.644201,-0.166945,0.199109,
17120,-0.655989,-0.174253,0.220939,
17140,-0.669666,-0.176337,0.244353,
17160,-0.684125,-0.174038,0.269577,
17180,-0.700399,-0.168376,0.294188,
17200,-0.716609,-0.159374,0.317733,
17220,-0.727816,-0.146407,0.340523,
17240,-0.733412,-0.129851,0.362591,
17260,-0.737826,-0.110909,0.382917,
17280,-0.744077,-0.0881712,0.400915,
17300,-0.747327,-0.062403,0.416696,
17320,-0.745802,-0.0358779,0.428789,
17340,-0.745272,-0.00915483,0.435256,
17360,-0.745333,0.0177191,0.436309,
17380,-0.739374,0.0445294,0.431575,
17400,-0.720983,0.0721309,0.42233,
17420,-0.698604,0.0988784,0.410618,
17440,-0.681132,0.120898,0.398625,
17460,-0.669797,0.136528,0.384353,
17480,-0.660886,0.149335,0.367159,
17500,-0.651049,0.158562,0.347116,
17520,-0.639122,0.164894,0.324719,
17540,-0.625863,0.168863,0.300688,
17560,-0.611985,0.169406,0.276256,
17570,-0.599437,0.166939,0.251175,
17590,-0.589922,0.161199,0.227556,
17610,-0.58412,0.151899,0.205407,
17630,-0.578603,0.140164,0.184253,
17650,-0.572544,0.125514,0.1658,
17670,-0.571704,0.108469,0.15002,
17690,-0.57552,0.0893681,0.135797,
17710,-0.579469,0.0672175,0.124731,
17730,-0.582342,0.0432001,0.118052,
17750,-0.587565,0.0194044,0.115113,
17770,-0.597943,-0.00333644,0.115674,
17790,-0.610484,-0.0265031,0.119641,
17810,-0.620996,-0.0510222,0.126332,
17830,-0.62803,-0.0743578,0.136205,
17850,-0.632582,-0.0942678,0.150384,
17870,-0.63763,-0.110807,0.168131,
17890,-0.647428,-0.122862,0.188174,
17910,-0.659705,-0.130563,0.211707,
17930,-0.671271,-0.134575,0.238763,
17950,-0.683216,-0.133963,0.26817,
17970,-0.701009,-0.128507,0.298216,
17990,-0.725375,-0.118122,0.330371,
18010,-0.750911,-0.105455,0.362986,
18030,-0.773601,-0.0908534,0.393659,
18050,-0.792839,-0.0723239,0.421247,
18070,-0.804269,-0.0502294,0.444744,
18090,-0.80702,-0.0246559,0.463448,
18110,-0.804663,0.0010452,0.475118,
18130,-0.801857,0.0268092,0.479232,
18150,-0.79633,0.052982,0.478768,
18170,-0.783591,0.0777467,0.47798,
18190,-0.768714,0.0993965,0.474654,
18210,-0.760876,0.119063,0.465793,
18230,-0.762172,0.135094,0.452684,
18250,-0.761725,0.148048,0.436239,
18270,-0.750756,0.159392,0.416338,
18290,-0.729455,0.171129,0.394054,
18310,-0.708131,0.18138,0.372566,
18330,-0.695305,0.188503,0.347566,
18350,-0.68149,0.193751,0.320482,
18370,-0.666256,0.195902,0.296884,
18390,-0.657539,0.192597,0.274689,
18410,-0.652383,0.186475,0.251112,
18430,-0.643853,0.17895,0.229698,
18450,-0.639025,0.167079,0.212794,
18470,-0.643045,0.14973,0.199779,
18490,-0.653127,0.127483,0.189054,
18510,-0.663361,0.10251,0.180952,
18530,-0.673088,0.0757401,0.174931,
18550,-0.679575,0.046862,0.171879,
18570,-0.681272,0.016563,0.172843,
18590,-0.681759,-0.014252,0.176765,
18610,-0.686154,-0.042421,0.183251,
18630,-0.692539,-0.0663257,0.193708,
18650,-0.698669,-0.0875262,0.206748,
18670,-0.703212,-0.107279,0.222819,
18690,-0.70639,-0.12464,0.242316,
18710,-0.711328,-0.137629,0.264028,
18730,-0.718689,-0.145964,0.287167,
18750,-0.727611,-0.150288,0.310303,
18770,-0.738313,-0.151429,0.333772,
18790,-0.748136,-0.148572,0.357381,
18810,-0.756966,-0.142392,0.380393,
18830,-0.767118,-0.13195,0.40271,
18850,-0.779844,-0.117987,0.424783,
18870,-0.795991,-0.10078,0.446536,
18890,-0.809903,-0.0812376,0.465984,
18910,-0.819921,-0.0578457,0.483031,
18930,-0.827175,-0.0303722,0.497617,
18950,-0.830727,-0.00135802,0.507388,
18970,-0.82912,0.0271613,0.510821,
18990,-0.830469,0.0547494,0.509557,
19010,-0.837111,0.078674,0.50494,
19030,-0.843164,0.0970698,0.497048,
19050,-0.842699,0.112054,0.486561,
19070,-0.837839,0.124978,0.470981,
19090,-0.83424,0.134401,0.450296,
19110,-0.834328,0.140231,0.425986,
19130,-0.830924,0.144499,0.398895,
19150,-0.821741,0.148272,0.371272,
19170,-0.809108,0.151993,0.34404,
19190,-0.797523,0.152513,0.316906,
19210,-0.788874,0.151677,0.292792,
19230,-0.78372,0.147907,0.27087,
19250,-0.776823,0.141779,0.250966,
19270,-0.766902,0.134321,0.234916,
19290,-0.760358,0.123849,0.221206,
19300,-0.756614,0.110866,0.208584,
19330,-0.753391,0.0946817,0.19946,
19350,-0.750684,0.0748099,0.193365,
19370,-0.749804,0.0521066,0.189836,
19390,-0.75,0.0270292,0.188985,
19410,-0.749514,0.00147069,0.191099,
19430,-0.746433,-0.0233327,0.196498,
19450,-0.743217,-0.0465489,0.205022,
19460,-0.742482,-0.0687836,0.215924,
19480,-0.744418,-0.0894575,0.228305,
19500,-0.745835,-0.107336,0.243429,
19520,-0.747194,-0.122,0.261812,
19540,-0.748855,-0.133073,0.282032,
19560,-0.750921,-0.140721,0.303768,
19580,-0.755513,-0.144664,0.326674,
19600,-0.765074,-0.144879,0.349923,
19620,-0.777265,-0.141745,0.373223,
19640,-0.789822,-0.135454,0.394824,
19660,-0.804241,-0.125143,0.41505,
19680,-0.817164,-0.111479,0.433602,
19700,-0.823752,-0.0941107,0.44902,
19720,-0.828259,-0.0714388,0.460826,
19740,-0.832149,-0.044839,0.469985,
19760,-0.834618,-0.0156128,0.475357,
19780,-0.836024,0.0147577,0.477704,
19800,-0.837074,0.0448651,0.476902,
19820,-0.83819,0.0727081,0.472343,
19840,-0.835626,0.10028,0.464567,
19860,-0.829853,0.126087,0.453722,
19880,-0.823931,0.14809,0.439466,
19900,-0.822254,0.163495,0.420936,
19920,-0.821003,0.173224,0.398685,
19940,-0.815315,0.178403,0.37486,
19960,-0.806107,0.179639,0.351506,
19980,-0.798722,0.17471,0.328371,
20000,-0.796063,0.165688,0.304348,
20020,-0.792069,0.154914,0.280913,
20040,-0.781635,0.14291,0.258846,
20060,-0.766896,0.130237,0.240122,
20080,-0.753879,0.115349,0.224235,
20100,-0.745036,0.0972593,0.210165,
20120,-0.740821,0.0761485,0.198256,
20140,-0.740074,0.0532333,0.189947,
20160,-0.738326,0.0300582,0.185568,
20180,-0.736397,0.00725524,0.184842,
20200,-0.736439,-0.0157057,0.187663,
20220,-0.738743,-0.0384009,0.193419,
20240,-0.742522,-0.0589744,0.203394,
20260,-0.746838,-0.077191,0.217739,
20280,-0.749944,-0.0926882,0.234968,
20300,-0.753256,-0.104339,0.254607,
20320,-0.760198,-0.111682,0.276709,
20340,-0.770729,-0.115144,0.300844,
20360,-0.779275,-0.116191,0.326831,
20380,-0.78567,-0.114222,0.353687,
20400,-0.79394,-0.108656,0.381259,
20420,-0.806367,-0.0995303,0.408123,
20440,-0.819117,-0.0876066,0.433368,
20460,-0.829504,-0.0729558,0.457303,
20480,-0.83347,-0.0538975,0.47941,
20500,-0.830555,-0.030642,0.49885,
20520,-0.828114,-0.00361321,0.514405,
20540,-0.827074,0.025596,0.523176,
20560,-0.821249,0.0549952,0.524821,
20580,-0.806379,0.083024,0.523214,
20600,-0.789718,0.108518,0.518972,
20620,-0.7829,0.129365,0.510256,
20640,-0.789551,0.144925,0.49658,
20660,-0.801924,0.155296,0.478817,
20680,-0.806717,0.16054,0.457613,
20700,-0.801495,0.164213,0.433321,
20720,-0.79144,0.167362,0.407192,
20740,-0.782931,0.168096,0.379411,
20760,-0.776695,0.167938,0.349703,
20780,-0.766252,0.167702,0.32069,
20800,-0.754459,0.166497,0.295645,
20820,-0.745829,0.160595,0.27262,
20840,-0.73819,0.151232,0.250168,
20860,-0.73331,0.140897,0.23074,
20880,-0.731735,0.128284,0.216504,
20900,-0.732434,0.111694,0.204015,
20920,-0.733355,0.0920681,0.192066,
20940,-0.734587,0.071643,0.183379,
20960,-0.733915,0.0501548,0.178574,
20980,-0.73165,0.0274739,0.17578,
21000,-0.727328,0.00570323,0.175441,
21020,-0.722947,-0.0153715,0.176855,
21040,-0.721051,-0.0375488,0.180712,
21060,-0.719687,-0.060567,0.187116,
21080,-0.718457,-0.0831843,0.195726,
21100,-0.716585,-0.104075,0.206107,
21120,-0.714606,-0.122992,0.219111,
21140,-0.713985,-0.139994,0.234016,
21160,-0.716767,-0.153789,0.250104,
21180,-0.722538,-0.164033,0.268193,
21200,-0.730325,-0.170412,0.288212,
21220,-0.739366,-0.171931,0.310585,
21240,-0.750256,-0.16935,0.333825,
21260,-0.761513,-0.163811,0.356942,
21280,-0.773177,-0.153873,0.379843,
21300,-0.78416,-0.138602,0.402299,
21320,-0.796574,-0.11856,0.422927,
21340,-0.808638,-0.0943418,0.441907,
21360,-0.814936,-0.0667592,0.459669,
21380,-0.815503,-0.0350037,0.474644,
21400,-0.81725,-0.00134392,0.484024,
21420,-0.821191,0.0316675,0.487433,
21440,-0.822491,0.0645253,0.484536,
21460,-0.816919,0.0944523,0.477038,
21480,-0.810871,0.119471,0.464851,
21500,-0.804964,0.139916,0.448712,
21520,-0.800456,0.155767,0.431012,
21540,-0.794615,0.164239,0.412848,
21560,-0.785383,0.166173,0.392141,
21580,-0.775911,0.164804,0.368687,
21600,-0.766381,0.163298,0.341803,
21620,-0.754713,0.161081,0.315149,
21640,-0.738522,0.156519,0.290749,
21660,-0.721524,0.148093,0.266762,
21680,-0.705801,0.138225,0.242732,
21700,-0.691557,0.125198,0.222868,
21720,-0.681386,0.107565,0.206241,
21740,-0.674717,0.0865293,0.191742,
21760,-0.669843,0.0636332,0.180177,
21780,-0.663597,0.0391392,0.173391,
21800,-0.659478,0.0127875,0.170163,
21820,-0.657664,-0.0152284,0.168933,
21840,-0.658798,-0.0430279,0.169968,
21860,-0.659552,-0.0688749,0.173858,
21880,-0.658323,-0.092768,0.180591,
21900,-0.655428,-0.114105,0.190432,
21920,-0.652827,-0.133328,0.203153,
21940,-0.652791,-0.149254,0.218754,
21960,-0.657571,-0.161682,0.237909,
21980,-0.66704,-0.170241,0.260461,
22000,-0.679785,-0.174772,0.286511,
22020,-0.697277,-0.175143,0.314409,
22040,-0.71759,-0.171774,0.343119,
22060,-0.739159,-0.162448,0.370926,
22080,-0.756944,-0.147732,0.398061,
22100,-0.769373,-0.129484,0.423474,
22120,-0.777372,-0.107912,0.445768,
22140,-0.782875,-0.0816795,0.463072,
22160,-0.786266,-0.0511563,0.475208,
22180,-0.787389,-0.0189853,0.484151,
22200,-0.786451,0.0116404,0.48957,
22220,-0.78286,0.0402157,0.490876,
22240,-0.779065,0.0681046,0.485275,
22260,-0.78048,0.0909528,0.475885,
22280,-0.7872,0.107278,0.463344,
22300,-0.789857,0.120412,0.44788,
22320,-0.783052,0.132638,0.429228,
22340,-0.769713,0.143097,0.405824,
22360,-0.755039,0.148848,0.376326,
22380,-0.736183,0.155286,0.345078,
22400,-0.708152,0.161738,0.316364,
22420,-0.685369,0.163302,0.289133,
22440,-0.671579,0.159235,0.260822,
22460,-0.655579,0.153575,0.233583,
22480,-0.634607,0.147206,0.210413,
22500,-0.616903,0.135619,0.192086,
22520,-0.608972,0.119192,0.176178,
22540,-0.608126,0.0996675,0.161904,
22560,-0.609933,0.0787106,0.151146,
22580,-0.610629,0.0565732,0.14508,
22600,-0.610294,0.0341747,0.142091,
22620,-0.610535,0.0114821,0.141269,
22640,-0.612277,-0.0109451,0.142991,
22660,-0.614108,-0.0325727,0.14812,
22680,-0.616023,-0.0545055,0.155593,
22700,-0.617016,-0.0759782,0.165622,
22710,-0.619187,-0.0959844,0.178916,
22730,-0.625351,-0.1144,0.194699,
22750,-0.635223,-0.130879,0.212323,
22770,-0.64525,-0.144459,0.232597,
22790,-0.655877,-0.154836,0.255059,
22810,-0.668816,-0.162175,0.27919,
22830,-0.682692,-0.165969,0.30384,
22850,-0.696914,-0.165137,0.327947,
22870,-0.71169,-0.160424,0.352124,
22890,-0.724651,-0.152902,0.376508,
22910,-0.737302,-0.14309,0.398682,
22930,-0.752114,-0.128886,0.41837,
22950,-0.765349,-0.111221,0.437058,
22970,-0.774383,-0.09049,0.45316,
22990,-0.783041,-0.0676982,0.465206,
23010,-0.789337,-0.04299,0.471482,
23030,-0.794065,-0.0167279,0.471978,
23050,-0.795305,0.00992733,0.468254,
23070,-0.793533,0.0345327,0.460286,
23090,-0.787694,0.0587378,0.448106,
23110,-0.77332,0.084801,0.432134,
23130,-0.753349,0.110046,0.414429,
23150,-0.734126,0.130685,0.395313,
23170,-0.722257,0.146362,0.371901,
23190,-0.714373,0.159133,0.345277,
23210,-0.70207,0.169095,0.319737,
23230,-0.689707,0.174805,0.297296,
23250,-0.682579,0.176835,0.27349,
23270,-0.674658,0.176457,0.246838,
23290,-0.664096,0.174948,0.22071,
23310,-0.648207,0.17051,0.198452,
23330,-0.630893,0.16086,0.178822,
23350,-0.616719,0.148506,0.158862,
23370,-0.607623,0.135224,0.139837,
23390,-0.602718,0.118835,0.125431,
23410,-0.597759,0.0997971,0.114499,
23430,-0.596601,0.0757053,0.104727,
23450,-0.599471,0.0487884,0.0965483,
23470,-0.602869,0.020117,0.0922239,
23490,-0.604935,-0.0084312,0.0923045,
23510,-0.604678,-0.0362131,0.0968819,
23530,-0.606725,-0.0622416,0.104356,
23550,-0.611658,-0.0850453,0.115294,
23570,-0.618398,-0.104747,0.13014,
23590,-0.625121,-0.120536,0.147497,
23610,-0.633433,-0.132239,0.168329,
23630,-0.643473,-0.141449,0.192942,
23650,-0.65493,-0.148057,0.219487,
23670,-0.668219,-0.151257,0.246432,
23690,-0.683626,-0.151301,0.274531,
23710,-0.699681,-0.148814,0.304078,
23730,-0.715757,-0.14386,0.333268,
23750,-0.731353,-0.135702,0.359975,
23770,-0.746898,-0.123092,0.385263,
23790,-0.764337,-0.10702,0.408222,
23810,-0.7824,-0.0896165,0.428288,
23830,-0.793443,-0.0698827,0.44434,
23850,-0.794991,-0.0464175,0.455161,
23870,-0.789866,-0.0190977,0.461784,
23890,-0.78368,0.00947519,0.464775,
23910,-0.777875,0.0371412,0.463958,
23930,-0.773175,0.062928,0.458775,
23950,-0.768549,0.0870332,0.449738,
23970,-0.760372,0.109594,0.436878,
23990,-0.745895,0.131045,0.420149,
24010,-0.724146,0.150152,0.399871,
24030,-0.704871,0.165396,0.373735,
24050,-0.692393,0.177515,0.341634,
24070,-0.680237,0.184556,0.307513,
24090,-0.663822,0.185925,0.276742,
24110,-0.642041,0.180699,0.249596,
24130,-0.62463,0.172212,0.22202,
24150,-0.616068,0.161233,0.19514,
24170,-0.610189,0.147895,0.171887,
24190,-0.602548,0.133168,0.152281,
24210,-0.596198,0.115133,0.135409,
24230,-0.593364,0.0962311,0.120978,
24250,-0.594531,0.0767337,0.109322,
24270,-0.595652,0.0565801,0.10137,
24290,-0.593145,0.0350098,0.0973556,
24310,-0.590108,0.0143877,0.0951898,
24330,-0.589016,-0.00618474,0.0949048,
24350,-0.588451,-0.026889,0.0974715,
24370,-0.587976,-0.0471734,0.102723,
24390,-0.588447,-0.0672752,0.111032,
24410,-0.590478,-0.0868502,0.122624,
24430,-0.595359,-0.10515,0.137169,
24450,-0.60275,-0.122004,0.154684,
24470,-0.612167,-0.136682,0.175361,
24490,-0.622597,-0.148847,0.199425,
24510,-0.635958,-0.158202,0.224944,
24530,-0.651568,-0.163691,0.252157,
24550,-0.669494,-0.166294,0.281142,
24570,-0.688247,-0.165085,0.311221,
24590,-0.705422,-0.159963,0.342208,
24600,-0.719408,-0.150149,0.372812,
24620,-0.730799,-0.134949,0.402352,
24640,-0.742778,-0.114876,0.429425,
24660,-0.755776,-0.0913269,0.453239,
24680,-0.765794,-0.0673717,0.471338,
24700,-0.771758,-0.0428567,0.481221,
24720,-0.776162,-0.0177035,0.486313,
24740,-0.777333,0.00750039,0.488752,
24760,-0.772735,0.0319474,0.487652,
24780,-0.76732,0.0551098,0.482426,
24800,-0.762359,0.0753128,0.473841,
24820,-0.756356,0.0922756,0.462685,
24840,-0.750213,0.106425,0.449386,
24860,-0.743738,0.118314,0.432604,
24880,-0.740253,0.12734,0.413215,
24900,-0.739331,0.131436,0.391599,
24920,-0.736014,0.132511,0.368356,
24940,-0.725897,0.133527,0.343479,
24960,-0.710989,0.135409,0.31705,
24980,-0.690304,0.1371,0.291027,
25000,-0.667754,0.137622,0.26513,
25020,-0.647436,0.136664,0.239814,
25040,-0.627295,0.134796,0.215552,
25060,-0.605464,0.131845,0.195358,
25080,-0.586113,0.127004,0.180762,
25100,-0.577318,0.117874,0.168106,
25120,-0.579032,0.105238,0.155735,
25140,-0.584467,0.0898158,0.145815,
25160,-0.590405,0.0716552,0.138723,
25180,-0.598814,0.0493045,0.135074,
25200,-0.60718,0.0236292,0.13254,
25220,-0.614373,-0.00459264,0.131793,
25240,-0.619258,-0.0336551,0.13313,
25260,-0.622683,-0.0628158,0.137419,
25280,-0.626566,-0.0908923,0.143961,
25300,-0.630369,-0.11691,0.152667,
25320,-0.634717,-0.14071,0.164308,
25340,-0.639947,-0.160294,0.178912,
25360,-0.646935,-0.175533,0.197711,
25380,-0.656511,-0.187256,0.219834,
25400,-0.669122,-0.19466,0.244322,
25420,-0.681246,-0.196148,0.271781,
25440,-0.692668,-0.192272,0.300456,
25460,-0.70471,-0.184896,0.328541,
25480,-0.715848,-0.172615,0.355861,
25500,-0.724216,-0.155539,0.383043,
25520,-0.727412,-0.131091,0.408991,
25540,-0.728985,-0.101073,0.432616,
25560,-0.728322,-0.0675093,0.452983,
25580,-0.725251,-0.0329638,0.469444,
25600,-0.717952,-0.000594571,0.479788,
25620,-0.708475,0.029531,0.486336,
25640,-0.69973,0.0572319,0.489516,
25660,-0.692459,0.0831017,0.488784,
25680,-0.688834,0.106044,0.484249,
25700,-0.679936,0.125411,0.475729,
25720,-0.666491,0.141255,0.463334,
25740,-0.65749,0.152707,0.448307,
25760,-0.654244,0.16058,0.429356,
25780,-0.649201,0.166651,0.407895,
25800,-0.639305,0.170245,0.386005,
25820,-0.630975,0.170293,0.363617,
25840,-0.624658,0.16751,0.339926,
25860,-0.615863,0.163815,0.314357,
25880,-0.60226,0.15844,0.289327,
25900,-0.585772,0.151138,0.265732,
25920,-0.567101,0.142505,0.243197,
25940,-0.551137,0.133166,0.222344,
25960,-0.542187,0.121464,0.204099,
25980,-0.539347,0.105522,0.189364,
26000,-0.541709,0.0853307,0.177737,
26020,-0.54634,0.0626973,0.170285,
26040,-0.551582,0.0396444,0.167172,
26060,-0.557432,0.0176011,0.167998,
26080,-0.565635,-0.00448947,0.172495,
26100,-0.576232,-0.0259243,0.179915,
26120,-0.586169,-0.0461183,0.190924,
26140,-0.595038,-0.0648273,0.205376,
26160,-0.6049,-0.0804469,0.222764,
26180,-0.616132,-0.0919709,0.243054,
26200,-0.628598,-0.100876,0.265807,
26220,-0.641509,-0.107485,0.290161,
26240,-0.654949,-0.111395,0.315292,
26260,-0.668881,-0.111214,0.341876,
26280,-0.6832,-0.107189,0.368876,
26300,-0.699212,-0.0992601,0.395183,
26320,-0.71882,-0.0864536,0.419518,
26340,-0.736561,-0.0692723,0.440348,
26360,-0.748793,-0.0465745,0.457088,
26380,-0.755055,-0.0182304,0.471016,
26400,-0.755343,0.0120913,0.481838,
26420,-0.752664,0.0420879,0.487974,
26440,-0.746818,0.0698087,0.489561,
