Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
8990,-22,95,-22,-106,-50,-48,10,-35,0
8995,-2,106,-2,-41,14,-17,44,34,0
9000,17,3,15,61,11,-59,21,13,0
9005,4,5,13,-72,29,60,20,-17,0
9010,24,-84,9,30,38,55,10,26,0
9015,5,-101,0,46,25,46,-14,26,0
9020,2,-52,-6,117,28,7,15,0,0
9025,0,-18,-12,-38,3,-21,-5,10,0
9030,-6,-6,-1,-115,-22,-39,-18,7,0
9035,12,65,-6,44,-15,30,8,1,0
9040,-1,4,1,9,-9,6,-6,3,0
9045,0,17,7,-60,-4,1,9,-7,0
9050,-6,5,-3,-26,4,6,1,-7,0
9055,1,-13,4,38,-2,-5,6,2,0
9060,6,-8,7,47,0,-1,5,5,0
9065,-3,20,-7,-30,6,16,2,-6,0
9070,-1,9,1,-34,5,5,-11,4,0
9075,8,-10,1,49,-1,-2,4,8,0
9080,2,-28,-2,30,-2,-19,0,-4,0
9085,-4,21,-3,-30,12,7,8,-1,0
9090,-1,-7,0,-24,5,3,1,6,0
9095,10,9,3,31,0,5,3,2,0
9100,1,17,-4,-6,-1,2,-4,-4,0
9105,-3,10,-2,-28,17,2,1,1,0
9110,3,4,-7,-55,4,11,1,4,0
9115,4,-9,0,9,-6,13,8,-3,0
9120,-5,-10,-3,-36,-8,-5,-1,4,0
9125,0,-15,2,-28,-6,-9,1,3,0
9130,-7,-27,2,35,2,-12,-6,-4,0
9135,4,-8,-2,13,1,-2,5,1,0
9140,-1,-13,0,-128,6,-3,4,-5,0
9145,-2,4,-1,-5,-4,3,-10,1,0
9150,-2,4,5,43,-2,3,-7,-9,0
9155,-5,6,-1,-8,3,2,0,-6,0
9160,-3,10,3,44,0,-1,1,-3,0
9165,-6,13,-3,124,1,0,2,3,0
9170,1,24,-1,127,5,7,3,6,0
9175,1,9,0,3,-2,-4,0,1,0
9180,3,-5,0,4,-6,-12,0,-3,0
9185,-13,-7,-1,89,0,-4,0,-1,0
9190,3,-16,-3,104,-9,-6,-9,-3,0
9195,4,-14,2,-29,-3,6,-2,9,0
9200,-3,-5,3,-33,-1,5,6,5,0
9205,2,2,-3,81,-13,4,-16,3,0
9210,-4,-3,2,53,-9,-4,14,-12,0
9215,-5,2,-3,-58,0,-3,8,-7,0
9220,-1,-3,-3,-18,1,6,-13,12,0
9225,1,-2,-2,50,12,5,1,0,0
9230,4,0,1,24,9,5,4,1,0
9235,2,-5,-4,-41,-9,-5,0,-1,0
9240,-3,-6,-1,-5,-4,-15,-4,-3,0
9245,-4,-2,-5,29,1,-7,1,-7,0
9250,2,7,-3,8,0,-1,0,0,0
9255,-5,4,-1,-17,4,7,4,-2,0
9260,-1,-8,-4,-9,-4,3,0,-2,0
9265,-2,-1,-1,8,-3,-4,-1,-8,0
9270,-4,-4,2,12,-8,-5,-4,1,0
9275,2,0,-2,-15,-8,-5,-7,-2,0
9280,-1,2,-3,-12,2,-1,3,-3,0
9285,-1,2,3,9,1,8,3,-1,0
9290,-1,-2,-2,14,-3,0,-5,5,0
9295,-2,0,1,-13,0,-2,3,-1,0
9300,-2,1,-1,-13,-1,-1,2,0,0
9305,-5,3,2,13,0,-6,-1,-2,0
9310,-3,4,-1,8,5,-2,-6,-2,0
9315,-3,1,-2,-16,-6,0,-3,0,0
9320,-1,0,-3,-7,3,-6,-3,-5,0
9325,4,-8,-5,116,0,-1,-5,-3,0
9330,-4,-9,-3,121,-2,-1,-5,1,0
9335,-5,-7,-5,118,2,0,2,-5,0
9340,-4,-4,-12,124,-8,3,-4,-3,0
9345,0,4,4,103,-3,-2,1,1,0
9350,5,3,-1,117,-4,-3,5,0,0
9355,2,-6,0,66,-3,-8,-5,-2,0
9360,-1,4,1,-81,0,-1,0,-2,0
9365,1,5,-1,-127,-7,2,-3,-2,0
9370,1,-1,-1,-128,-3,3,3,0,0
9375,-2,-5,-2,-128,-2,-4,0,-3,0
9380,-2,-8,-5,-107,-4,-7,3,-11,0
9385,-1,-9,-11,-126,-7,-6,-5,-6,0
9390,-4,-6,-5,-118,-1,3,-2,-1,0
9395,-1,-12,-3,-112,-5,-4,-5,-1,0
9400,-1,-7,-2,-79,-4,-9,-2,-4,0
9405,-1,-5,-3,-66,-4,-1,-1,0,0
9410,-4,0,-6,-59,5,2,-4,-1,0
9415,0,10,-3,-128,10,10,4,0,0
9420,-2,11,2,-119,4,4,1,0,0
9425,2,13,2,76,0,0,-1,0,0
9430,-12,18,3,4,0,-3,3,10,0
9435,18,4,-3,-80,-7,1,-25,-11,0
9440,-12,-12,2,-10,6,22,16,9,0
9445,8,15,-1,48,8,-4,-4,-12,0
9450,-6,-24,-2,34,-6,3,4,0,0
9455,-4,-4,-5,-53,3,-6,-4,6,0
9460,4,12,1,-15,-5,-5,-7,-6,0
9465,-8,1,-1,60,1,16,4,5,0
9470,5,4,0,41,5,8,0,-5,0
9475,-5,7,3,-60,-1,-2,10,-5,0
9480,5,-13,-1,-3,-6,-7,-7,4,0
9485,-4,-8,4,57,-3,-10,5,4,0
9490,5,5,1,26,-4,-6,-6,-2,0
9495,-8,1,-1,-56,-1,12,1,1,0
9500,-2,-5,-6,29,10,2,0,-4,0
9505,1,-5,1,46,-6,-9,-8,-6,0
9510,-5,-14,0,-6,5,-4,4,-2,0
9515,-5,-6,4,-27,-7,-4,-3,3,0
9520,-1,0,6,41,1,3,7,-4,0
9525,-1,0,-8,26,0,0,-5,3,0
9530,5,-7,-3,-2,-3,-4,-1,2,0
9535,0,4,3,-20,2,-5,6,-2,0
9540,-2,-1,-6,8,2,-5,0,4,0
9545,-3,-6,-1,17,-1,6,3,3,0
9550,2,13,3,-20,2,-4,-5,-4,0
9555,0,15,4,-5,1,6,6,0,0
9560,1,0,-5,5,-7,-1,-4,7,0
9565,0,-5,0,17,7,-2,4,-3,0
9570,-2,3,1,-9,-1,-7,3,-1,0
9575,1,-1,-3,-14,4,4,3,-1,0
9580,-3,2,0,5,-4,-5,-6,-6,0
9585,0,6,-3,11,-8,-7,-6,4,0
9590,0,-2,0,-8,-5,-6,-3,-3,0
9595,2,-4,0,-4,-8,-1,-3,-4,0
9600,-3,-3,-2,27,0,-1,0,1,0
9605,2,-8,-3,14,-7,-6,-2,-3,0
9610,0,2,1,-31,-5,0,0,-2,0
9615,-2,-5,-1,-10,-1,-1,3,3,0
9620,2,5,0,4,-7,-3,-4,3,0
9625,-3,-4,2,7,3,-3,0,2,0
9630,1,-1,2,-35,-2,-3,-2,-2,0
9635,-6,-9,-3,-5,-5,-8,1,1,0
9640,1,-10,-3,-85,-2,3,-6,-4,0
9645,1,5,-1,-88,4,0,4,1,0
9650,-2,4,3,45,-2,-2,-1,-7,0
9655,-1,3,-3,107,-3,1,-7,-2,0
9660,-4,1,-5,50,2,1,-3,-3,0
9665,1,-1,1,-45,2,-2,-1,-3,0
9670,0,-1,-2,-13,-4,3,6,-7,0
9675,2,-4,2,70,2,2,2,-5,0
9680,1,9,1,34,-4,-7,6,-6,0
9685,1,-7,-2,-61,-5,8,3,-4,0
9690,-5,4,-1,-20,-6,6,-1,4,0
9695,0,-2,1,48,-4,1,-8,-10,0
9700,-3,-4,3,11,-2,-3,-5,-5,0
9705,-3,1,5,-51,6,0,4,4,0
9710,3,-3,-3,-4,-1,2,0,-6,0
9715,-6,0,-6,44,-6,0,-5,-1,0
9720,1,1,-1,7,3,-4,-5,-1,0
9725,-9,0,-3,-38,8,-2,-1,0,0
9730,0,0,0,4,6,-3,-10,-1,0
9735,4,-2,5,31,4,-3,0,1,0
9740,-2,-3,0,2,-1,-3,0,4,0
9745,6,5,0,-28,-11,2,1,-3,0
9750,2,4,0,-7,3,3,1,6,0
9755,-3,-5,-6,15,-3,-4,0,2,0
9760,-2,-2,1,8,0,1,2,-3,0
9765,-1,-4,3,-14,1,-4,0,-1,0
9770,-2,-2,2,-14,-7,1,-3,-1,0
9775,-2,3,0,13,1,0,0,-1,0
9780,-2,-4,-4,4,-1,7,1,2,0
9785,-1,5,-1,-10,-3,2,3,-3,0
9790,-1,0,-3,-4,-1,-8,0,-2,0
9795,-7,0,-4,15,1,-7,-2,3,0
9800,2,2,-3,0,-2,-5,-8,-8,0
9805,3,-3,0,-16,-1,4,0,6,0
9810,-5,-2,0,-8,-6,-3,2,4,0
9815,1,0,-3,1,-5,-4,6,0,0
9820,-3,-4,-8,-6,1,-2,-3,-1,0
9825,5,-3,-1,-14,-4,-5,0,-4,0
9830,3,4,-5,-2,5,2,-1,-1,0
9835,-4,2,1,7,-5,0,0,-2,0
9840,-1,-3,0,10,5,7,3,-2,0
9845,-2,-4,-3,12,-9,-5,-4,-3,0
9850,0,-3,-2,20,-7,-9,-5,-3,0
9855,-3,0,-1,34,5,-4,-6,1,0
9860,1,-3,-3,-18,0,-4,-1,4,0
9865,-6,-6,-1,106,-2,-4,-6,-4,0
9870,-1,0,-1,-26,5,5,1,2,0
9875,0,2,0,-92,-3,7,0,-3,0
9880,-4,-6,-6,71,1,3,8,-3,0
9885,-3,-3,-2,48,-2,-7,-1,-3,0
9890,-3,-3,-4,-31,1,-5,3,1,0
9895,5,12,-2,-43,0,-3,-8,2,0
9900,3,5,0,15,-9,-1,-7,1,0
9905,-3,-5,-4,55,7,4,0,3,0
9910,2,-8,1,-12,-4,-2,-1,-2,0
9915,1,-13,-4,-76,-2,-7,-4,-4,0
9920,-1,-5,-1,10,-10,-10,-3,-6,0
9925,0,2,-5,60,-8,3,-5,1,0
9930,1,9,-1,-19,0,2,-2,-1,0
9935,-1,-2,4,-63,3,-3,5,1,0
9940,1,1,-1,27,-3,-3,2,0,0
9945,0,-12,-6,52,0,2,-1,-2,0
9950,-3,-3,-3,-21,0,-1,2,-1,0
9955,-1,-7,-2,-41,-6,-1,-5,1,0
9960,-3,-2,1,44,-10,-7,-6,-4,0
9965,-3,-5,-3,24,-1,-7,-3,-5,0
9970,-2,-6,-2,-32,-6,1,-2,-4,0
9975,1,-4,0,-17,0,5,3,-2,0
9980,-1,1,-1,14,2,2,0,-1,0
9985,3,5,2,15,-4,3,0,2,0
9990,-2,-4,-3,-10,-5,-5,-2,-2,0
9995,-2,-7,0,-14,2,-2,1,1,0
10000,-1,-7,0,5,4,3,4,1,0
10005,0,9,0,11,-4,-4,-2,-1,0
10010,-2,11,4,-9,-4,3,0,-5,0
10015,2,4,-3,-15,-9,-4,-13,-6,0
10020,-4,3,1,-4,-2,2,0,2,0
10025,-10,-5,0,16,3,0,-3,-3,0
10030,-4,-1,-1,-22,4,6,1,4,0
10035,-8,-7,-3,-20,2,4,4,2,0
10040,0,1,1,15,-2,0,-2,1,0
10045,-1,-6,-4,14,-5,0,0,-2,0
10050,1,-9,-7,0,-10,-2,0,0,0
10055,-7,-7,-2,-12,-4,-11,-5,-7,0
10060,-2,-6,-3,31,-3,-5,-3,3,0
10065,-3,0,-4,7,5,-4,-2,-5,0
10070,-1,-6,-3,24,7,-4,0,0,0
10075,2,0,2,30,9,4,3,-2,0
10080,-5,-1,-1,45,0,1,-3,-6,0
10085,-1,-4,-1,23,0,-5,-1,-2,0
10090,-4,0,-2,127,-4,0,-3,3,0
10095,1,6,-5,127,3,0,4,-1,0
10100,1,-1,-1,-88,-3,-5,-8,-6,0
10105,-1,1,1,-128,-7,-5,-6,1,0
10110,-1,8,8,-128,2,4,-1,-6,0
10115,-6,2,1,-44,-6,-9,7,-1,0
10120,1,-2,-2,-114,5,-4,-1,5,0
10125,-1,4,2,-128,-5,-7,1,2,0
10130,6,-13,-1,-78,2,-6,4,-5,0
10135,4,-8,-2,5,-6,0,-1,4,0
10140,-8,-15,3,-108,3,4,1,4,0
10145,4,12,-6,-128,-7,-3,-2,-9,0
10150,-6,16,-1,50,-4,15,0,3,0
10155,0,1,3,127,-2,4,-2,-5,0
10160,5,-12,-3,122,-12,-8,-4,-4,0
10165,-5,-16,0,-1,-4,7,-1,1,0
10170,0,-4,-4,-90,-3,-2,-8,0,0
10175,3,10,3,-92,-1,4,1,-2,0
10180,1,11,-2,-128,2,-6,2,1,0
10185,2,-1,3,-107,-1,-2,1,-3,0
10190,1,-1,0,-44,-1,-1,3,-4,0
10195,-2,-4,-5,-81,5,0,-3,1,0
10200,2,6,2,-25,2,3,-2,0,0
10205,-4,1,-5,78,-1,1,0,5,0
10210,-5,-11,-3,127,4,-6,-9,1,0
10215,0,-3,-4,127,-5,-1,-6,5,0
10220,-3,0,-2,116,-1,0,-3,-4,0
10225,-1,2,-6,79,3,2,-8,2,0
10230,-2,-3,3,86,-10,-7,-4,4,0
10235,-2,-4,-1,90,2,3,2,-3,0
10240,0,5,-1,58,2,2,2,1,0
10245,1,-3,2,34,-4,-1,-4,0,0
10250,1,6,0,38,1,-2,1,3,0
10255,-1,3,3,48,-3,-1,-3,-1,0
10260,-1,1,-4,24,-9,3,-3,-2,0
10265,1,-9,-1,9,0,1,-4,1,0
10270,7,-1,0,16,-2,-5,-2,-11,0
10275,-1,-7,-5,16,2,-7,-4,8,0
10280,-4,2,4,3,-4,-6,-6,-3,0
10285,-3,11,1,87,-2,9,3,0,0
10290,2,2,0,101,4,1,2,-4,0
10295,1,-1,-4,127,-2,4,2,0,0
10300,-2,-4,-4,127,-6,3,3,-1,0
10305,-2,-1,0,34,-6,-11,2,-1,0
10310,-2,-13,-1,-34,5,-2,-2,0,0
10315,2,-11,3,-81,-9,-13,1,2,0
10320,0,13,-4,-7,9,-3,-12,3,0
10325,-1,5,-3,-65,2,1,1,-2,0
10330,-1,-11,-2,35,3,5,2,5,0
10335,-2,-1,-1,-42,-1,-6,-7,-4,0
10340,1,2,0,-40,-4,0,-6,-5,0
10345,-3,-2,4,-92,-3,0,-2,-4,0
10350,-6,2,2,-97,-6,-2,-1,-2,0
10355,-3,-7,-6,95,-3,0,-5,-1,0
10360,-1,-6,1,-44,-1,0,2,-3,0
10365,-2,-2,0,75,4,5,0,-1,0
10370,-4,-2,-5,-76,-11,1,0,1,0
10375,-4,6,-1,-64,-7,0,-2,-7,0
10380,-3,5,1,20,2,-2,-3,3,0
10385,6,4,1,-18,-5,-10,-1,-1,0
10390,-1,0,-2,-10,-1,1,-3,10,0
10395,2,5,-5,-35,1,0,4,-3,0
10400,2,-9,-2,11,-4,-3,4,2,0
10405,0,-4,-1,65,-1,-6,0,1,0
10410,-3,8,-3,115,6,0,3,1,0
10415,-1,4,0,-99,0,2,1,-7,0
10420,1,-3,-3,-128,-4,-4,-1,-3,0
10425,-4,-3,-3,37,-4,-1,-5,1,0
10430,0,-1,-3,-62,-10,-9,-6,-4,0
10435,0,1,-1,8,-6,1,-4,-1,0
10440,-4,3,1,-4,5,-2,2,-4,0
10445,0,1,1,-60,-2,-1,-3,-4,0
10450,2,4,0,-125,-6,-1,-7,3,0
10455,-2,-8,2,48,2,7,2,-1,0
10460,0,-3,-3,26,-6,0,-4,0,0
10465,4,1,0,43,5,-4,-1,0,0
10470,-1,-4,-4,127,-6,-3,-3,-1,0
10475,-3,-6,-2,122,-3,5,-4,1,0
10480,-8,0,-2,90,-10,-6,1,-5,0
10485,-2,-12,1,-34,5,-3,4,-2,0
10490,-2,-3,1,120,6,-6,-3,1,0
10495,0,3,-3,-97,-1,-4,-3,1,0
10500,-2,-3,-1,-47,2,-1,2,-4,0
10505,-4,5,-4,-128,-7,-5,-7,0,0
10510,-4,1,1,11,5,3,1,0,0
10515,-7,0,-6,99,-2,0,1,-3,0
10520,-2,-1,0,22,-4,1,1,-1,0
10525,-6,3,-4,-88,-3,-2,0,-2,0
10530,0,4,-2,-128,-5,1,3,-2,0
10535,1,0,1,-93,1,0,4,-1,0
10540,6,4,4,2,-8,1,-6,-3,0
10545,0,-1,2,-27,-7,0,-3,0,0
10550,0,4,3,46,-1,0,-4,-9,0
10555,-4,-2,4,89,-2,-6,0,-3,0
10560,-1,-7,0,8,-1,-10,-4,-3,0
10565,-2,-6,-4,-58,3,9,2,-1,0
10570,-1,-1,0,-75,-2,-1,-1,-2,0
10575,0,-8,-9,19,0,-6,-2,2,0
10580,-2,-9,-2,-13,3,-5,-1,2,0
10585,-1,-2,1,-5,-2,-6,-3,5,0
10590,0,0,-7,-58,2,-2,4,-4,0
10595,-4,6,0,69,-1,0,-2,0,0
10600,-1,0,-8,64,2,-2,2,0,0
10605,-3,-11,-3,40,1,-1,-3,0,0
10610,1,-7,0,-39,-5,-3,-2,-1,0
10615,-1,1,-1,14,0,-3,-5,1,0
10620,2,4,3,-92,-5,0,-1,-2,0
10625,1,8,1,-4,1,6,3,1,0
10630,0,3,-4,-106,0,-5,-4,-2,0
10635,-1,5,1,-128,9,1,3,-1,0
10640,2,2,3,60,1,8,0,-2,0
10645,-6,8,1,-79,-6,-2,-2,-1,0
10650,-3,4,0,36,-9,-8,0,-2,0
10655,5,0,-1,-74,-4,-2,-3,-2,0
10660,0,-6,-5,-128,0,-4,2,5,0
10665,2,-5,-2,59,-5,-4,0,-7,0
10670,-3,-4,-4,-26,1,0,0,-6,0
10675,-5,-2,3,1,-3,2,-6,-5,0
10680,-1,0,-3,85,2,-3,-2,0,0
10685,2,1,0,127,-9,-6,-2,-7,0
10690,-3,-3,1,87,-1,-3,-1,2,0
10695,-2,-4,1,101,1,2,-3,-2,0
10700,-1,-5,1,101,2,6,0,-3,0
10705,1,-7,-3,127,3,2,-4,3,0
10710,3,-12,-2,127,-14,-5,-2,-9,0
10715,-3,-2,-5,74,1,-1,6,5,0
10720,0,-1,-7,65,-2,3,0,0,0
10725,1,-2,-2,-36,-7,-1,-4,-1,0
10730,-3,-2,-1,-84,-1,2,-4,-1,0
10735,-2,-2,-3,-122,2,-2,-1,2,0
10740,-4,5,0,-128,-6,-10,-6,-2,0
10745,1,3,4,-128,-1,-5,-3,1,0
10750,0,-6,2,-86,5,-4,-1,-1,0
10755,3,0,2,-105,-2,-3,-5,-4,0
10760,-1,-4,-4,-69,-6,1,0,-1,0
10765,-2,-5,-1,-17,0,2,1,4,0
10770,-5,-1,-2,10,-2,6,1,-1,0
10775,1,-1,0,-94,-3,-2,-2,-2,0
10780,-1,-3,-1,85,9,1,5,2,0
10785,-1,3,-1,112,5,-3,0,1,0
10790,0,2,-2,-39,2,2,2,3,0
10795,-6,0,-7,-97,7,-3,-4,-2,0
10800,-2,0,-2,21,2,0,-1,-3,0
10805,-5,-4,-1,90,5,-2,-7,-4,0
10810,-3,2,7,-37,-2,-6,0,-2,0
10815,4,1,2,-90,-2,-1,-1,4,0
10820,-1,-1,-1,35,-2,-3,-6,0,0
10825,-3,0,-3,87,0,0,0,-4,0
10830,2,-1,-2,-42,1,2,1,2,0
10835,5,-7,-4,-62,-6,-2,2,1,0
10840,-3,-5,1,41,-7,-4,4,0,0
10845,2,2,2,41,3,3,8,-2,0
10850,1,-7,-3,-47,0,0,-1,2,0
10855,-1,-2,-3,-34,-7,-3,-1,-8,0
10860,1,0,0,36,-2,1,-3,-2,0
10865,3,-1,-5,20,-2,0,-2,1,0
10870,0,4,5,-35,1,1,2,-2,0
10875,-2,-1,-3,-10,-1,-1,1,2,0
10880,0,-3,0,17,-3,-6,-7,1,0
10885,-1,-4,-1,15,0,-3,4,1,0
10890,0,-6,1,-22,3,-3,-3,5,0
10895,2,2,0,17,-2,5,-4,-1,0
10900,1,3,0,-114,4,7,3,2,0
10905,0,-6,0,-36,3,2,4,-5,0
10910,-2,0,-2,122,-5,-8,-5,-4,0
10915,-2,-4,2,127,-4,-13,-4,-8,0
10920,-1,4,-4,-13,-3,0,1,-4,0
10925,-3,10,0,-63,-5,6,2,6,0
10930,0,7,-3,37,0,7,0,2,0
10935,-6,-1,0,76,-1,-4,-4,-2,0
10940,-4,-8,3,-15,3,-1,-5,-1,0
10945,-1,-14,-1,-77,-1,-8,-2,-2,0
10950,-1,-1,0,32,8,3,7,3,0
10955,-1,8,-1,52,-1,8,3,-2,0
10960,4,8,-5,-34,11,1,4,4,0
10965,-4,3,-4,-65,4,4,1,2,0
10970,-4,0,-3,18,-3,-2,-1,-2,0
10975,-4,-9,4,42,5,-5,-1,5,0
10980,-1,-8,-2,-21,-1,-4,-1,1,0
10985,4,0,0,-38,-2,-1,-1,0,0
10990,-1,-3,-2,24,-8,1,-3,-3,0
10995,-4,-5,-2,25,1,1,-6,1,0
11000,1,-2,0,-18,-6,-8,-6,0,0
11005,2,3,-2,-24,0,2,-1,3,0
11010,-2,4,-1,13,1,-2,-2,2,0
11015,-2,8,1,17,-2,1,0,-7,0
11020,2,10,0,-6,1,0,0,-5,0
11025,-1,8,4,-21,-5,-5,-4,-2,0
11030,-2,1,-2,4,3,4,1,0,0
11035,0,-2,-3,17,2,2,-1,3,0
11040,-3,-3,-8,-6,-1,0,1,-3,0
11045,0,-8,-7,-21,-2,-2,-3,-3,0
11050,-2,-11,2,9,8,1,-2,-5,0
11055,-2,1,-1,7,-6,-4,-6,-1,0
11060,1,-7,-1,-6,-2,-6,-2,0,0
11065,-3,-7,1,-10,3,4,-2,-1,0
11070,2,-5,-3,-3,0,1,-4,-1,0
11075,0,-7,-5,9,-1,-9,1,-7,0
11080,-7,3,3,-2,-5,-1,0,1,0
11085,4,4,0,-5,4,-1,0,-5,0
11090,5,3,-1,6,-3,-1,-4,-1,0
11095,-2,7,2,3,-5,6,2,-1,0
11100,2,6,-3,-3,0,-3,-1,-1,0
11105,-5,-4,-8,-10,-2,-10,-2,-1,0
11110,-3,-6,3,4,1,-4,-2,1,0
11115,5,-2,1,4,8,1,2,2,0
11120,-1,-4,0,-2,-5,5,0,1,0
11125,-2,-3,1,-2,-7,4,-2,1,0
11130,-1,3,-2,17,-2,-6,2,-5,0
11135,-2,1,11,-23,4,17,-3,-3,0
11140,-7,-46,3,27,11,-13,2,-4,0
11145,0,-10,5,17,3,-16,3,-2,0
11150,6,27,-3,-24,-20,-3,-9,4,0
11155,0,30,1,49,-7,5,-1,-8,0
11160,-3,21,-4,90,10,20,6,2,0
11165,-5,3,-5,105,1,-6,-10,-5,0
11170,-10,6,0,-41,-4,-7,-2,-6,0
11175,1,-24,-11,-89,-7,-12,1,0,0
11180,-1,-14,1,46,-9,12,2,-5,0
11185,1,-13,-9,102,2,5,4,-5,0
11190,1,8,4,-71,-3,-3,1,8,0
11195,-2,-4,-5,-75,0,-10,-5,1,0
11200,-2,-10,-5,31,7,-10,-5,-8,0
11205,4,13,5,61,2,7,-7,2,0
11210,-9,7,-2,-42,2,3,-1,6,0
11215,-1,4,-5,-80,2,-3,0,-2,0
11220,5,2,-2,55,5,-8,-2,-1,0
11225,2,-1,1,66,-8,-4,-2,2,0
11230,-2,-7,-2,-26,-2,0,-4,-9,0
11235,3,-14,0,-48,-4,-1,-7,2,0
11240,2,-2,-2,30,-8,-9,-8,-4,0
11245,-5,-2,-1,33,-7,3,-4,-6,0
11250,4,-6,1,-38,0,-3,1,-5,0
11255,-3,-2,2,-30,5,5,3,1,0
11260,0,11,1,18,-1,1,-1,-6,0
11265,-9,0,-1,15,0,2,1,4,0
11270,-9,3,0,-15,2,-1,1,-3,0
11275,-3,-3,-1,-24,0,-3,-3,-5,0
11280,7,-4,-3,14,-9,-3,-5,-1,0
11285,3,-2,0,15,-6,-3,-1,-6,0
11290,3,-20,-5,-24,1,3,1,-2,0
11295,-1,-7,0,-31,-2,-1,-12,7,0
11300,-1,0,-1,12,-4,-7,8,0,0
11305,-12,3,-10,17,2,-1,-2,6,0
11310,-2,-9,-4,-13,5,0,8,-8,0
11315,-1,2,-4,-31,6,3,4,-4,0
11320,-6,-1,3,15,-2,-3,-17,9,0
11325,3,5,-2,13,-6,-3,-5,-10,0
11330,5,-4,-3,-13,2,5,1,-3,0
11335,1,-9,-5,-13,-3,-8,-16,10,0
11340,4,4,-2,4,-3,-4,2,-9,0
11345,3,0,2,-8,0,-8,1,-2,0
11350,3,5,-2,-9,-3,4,-13,10,0
11355,1,9,0,1,-2,0,15,-6,0
11360,-7,4,3,4,-6,-1,-5,3,0
11365,5,-10,6,17,-2,-3,3,-4,0
11370,3,-7,1,14,0,-4,2,-6,0
11375,1,-4,1,-14,-3,-4,-1,2,0
11380,-5,1,-6,13,3,5,-1,1,0
11385,1,2,-1,23,1,5,-2,-1,0
11390,-2,2,5,71,-4,0,-8,7,0
11395,-2,-7,2,-3,-3,-1,5,-6,0
11400,-7,-2,-3,14,-3,-6,-5,-2,0
11405,-1,-5,-1,-6,-1,1,-1,-1,0
11410,-4,-4,-4,127,0,0,0,-2,0
11415,4,5,0,33,-5,-4,0,-4,0
11420,-1,-10,-2,-128,-3,-5,-8,5,0
11425,-1,-6,-4,-128,1,-2,-2,0,0
11430,0,-5,-2,-82,1,-7,-7,-2,0
11435,0,-5,-1,2,-1,-4,0,-4,0
11440,-2,-4,-1,-128,-1,6,2,-1,0
11445,1,3,-3,-98,-3,-1,3,-1,0
11450,-2,1,1,59,2,8,2,6,0
11455,2,10,0,127,-2,-2,-4,-4,0
11460,3,3,0,43,0,-18,4,-2,0
11465,-3,1,-2,29,7,4,-2,-1,0
11470,5,-2,2,100,1,5,-2,-2,0
11475,7,2,-1,127,-5,5,2,2,0
11480,1,2,0,99,6,3,2,-1,0
11485,-5,-2,-1,86,-8,-5,-8,-1,0
11490,-2,-3,1,-65,-5,-2,-3,-8,0
11495,-9,-1,2,-66,0,-5,-3,-4,0
11500,3,-2,-4,61,2,3,-10,-3,0
11505,-4,-6,1,-31,1,-4,-14,12,0
11510,-1,0,-6,-39,-4,-1,15,-12,0
11515,-6,-4,-3,-24,-6,3,3,0,0
11520,-2,-11,-3,27,-8,1,-4,1,0
11525,0,9,2,105,-4,-3,-3,-3,0
11530,-4,9,0,-26,-8,-13,-3,-3,0
11535,-1,-5,1,-68,2,-2,1,3,0
11540,-7,-4,-2,62,-8,-5,-4,-9,0
11545,-2,-2,-5,52,-9,0,-4,-4,0
11550,-2,-2,1,-47,5,5,2,3,0
11555,2,-5,-4,-14,-5,2,-5,-1,0
11560,2,0,1,32,-5,0,-1,-3,0
11565,-5,-6,-7,42,-4,-1,4,-4,0
11570,-6,2,-3,-31,-8,-7,-4,-1,0
11575,-4,6,1,-4,9,3,-4,-5,0
11580,-2,6,-2,43,-2,1,-1,0,0
11585,2,1,1,-8,-1,-4,-3,-5,0
11590,-6,-8,1,-23,0,-1,1,-1,0
11595,-5,-11,-4,-17,0,-1,0,1,0
11600,-1,6,-3,12,-1,4,1,-3,0
11605,0,6,-2,-11,-4,-2,6,0,0
11610,1,-3,0,-16,1,-7,2,2,0
11615,0,-7,3,4,-10,-7,1,-3,0
11620,-1,-7,-4,-72,7,-10,-7,3,0
11625,-2,-10,-5,-21,2,-4,-3,2,0
11630,-3,1,-1,127,4,2,-4,5,0
11635,-1,2,-1,100,-1,-3,1,3,0
11640,4,3,4,85,-15,2,-1,3,0
11645,-1,4,2,-5,-1,-2,0,-8,0
11650,-2,2,-5,127,-10,-6,-6,-8,0
11655,0,11,-5,127,-1,7,-5,3,0
11660,-5,-2,1,29,4,10,-2,1,0
11665,0,-5,-1,-128,1,7,-1,-1,0
11670,3,-7,2,13,-3,-9,0,2,0
11675,1,-11,0,-31,-5,-5,2,-2,0
11680,-1,1,-4,-128,-1,-1,0,1,0
11685,3,9,-2,-128,-1,0,-3,-3,0
11690,4,12,0,-103,-1,-1,-6,-5,0
11695,-2,15,2,3,3,-7,2,-2,0
11700,-4,9,-7,-78,2,0,0,-1,0
11705,-3,4,-1,-29,-1,0,1,1,0
11710,2,0,2,-22,-3,9,1,2,0
11715,-4,-2,-3,-23,-8,1,-5,-3,0
11720,0,-1,-4,-75,-6,-8,-3,-1,0
11725,3,1,4,-71,0,-8,5,2,0
11730,-3,-6,1,33,1,-1,2,-2,0
