Timestamp, Acceleration x, Acceleration y, Acceleration z
13090,0.0957031,-0.568848,0.486816,
13110,0.108398,-0.634277,0.472168,
13130,0.0917969,-0.722168,0.485352,
13150,0.0991211,-0.736816,0.478516,
13170,0.10498,-0.696289,0.505371,
13190,0.0522461,-0.654785,0.480469,
13210,-0.0229492,-0.746582,0.495117,
13230,-0.0507813,-0.842285,0.500488,
13250,-0.0151367,-0.844238,0.556641,
13270,-0.00683594,-0.741699,0.580566,
13290,-0.0727539,-0.762207,0.630371,
13310,-0.128418,-0.877441,0.681152,
13330,-0.161621,-0.866699,0.715332,
13350,-0.221191,-0.78418,0.725098,
13370,-0.26123,-0.742188,0.738281,
13390,-0.230957,-0.792969,0.76709,
13410,-0.206543,-0.857422,0.862305,
13430,-0.176758,-0.844727,0.898926,
13450,-0.200684,-0.807617,0.902344,
13470,-0.221191,-0.745605,0.866211,
13490,-0.229004,-0.658691,0.87793,
13510,-0.218262,-0.632324,0.925781,
13530,-0.242676,-0.599121,0.932617,
13550,-0.251953,-0.567871,0.898926,
13570,-0.257324,-0.517578,0.925293,
13590,-0.23291,-0.502441,0.943848,
13610,-0.227051,-0.459961,0.945801,
13630,-0.223145,-0.400879,0.919434,
13650,-0.187012,-0.398438,0.919922,
13670,-0.15918,-0.38916,0.880371,
13690,-0.169922,-0.378418,0.839844,
13710,-0.148926,-0.355469,0.769043,
13730,-0.119629,-0.361816,0.746094,
13750,-0.0727539,-0.359375,0.70459,
13770,-0.0761719,-0.33252,0.640625,
13790,-0.0400391,-0.333008,0.612793,
13810,0.00292969,-0.368652,0.601074,
13830,0.0644531,-0.410645,0.592773,
13850,0.0742188,-0.430176,0.549805,
13870,0.0478516,-0.422852,0.488281,
13890,0.0361328,-0.469238,0.499023,
13910,0.0805664,-0.500977,0.527832,
13930,0.126953,-0.526367,0.527832,
13950,0.0878906,-0.610352,0.53125,
13970,0.0703125,-0.693848,0.504395,
13990,0.0610352,-0.728027,0.52002,
14010,0.0786133,-0.713867,0.516602,
14030,0.0610352,-0.763184,0.543457,
14050,0.0463867,-0.862793,0.555176,
14070,0.0244141,-0.876953,0.57373,
14090,-0.012207,-0.751953,0.53125,
14110,-0.0615234,-0.750977,0.578613,
14130,-0.0957031,-0.800781,0.630371,
14150,-0.148926,-0.773926,0.712891,
14170,-0.155273,-0.67334,0.769043,
14190,-0.140625,-0.713379,0.85498,
14210,-0.134277,-0.82373,0.90332,
14230,-0.19043,-0.746582,0.884277,
14250,-0.219238,-0.579102,0.929688,
14270,-0.19873,-0.511719,0.982422,
14290,-0.208008,-0.532715,1.05371,
14310,-0.230469,-0.572266,1.04346,
14330,-0.283203,-0.467285,0.97998,
14340,-0.251953,-0.393066,1.00293,
14360,-0.222168,-0.375488,0.98877,
14380,-0.208984,-0.390625,0.963379,
14400,-0.13623,-0.428711,0.956055,
14420,-0.104004,-0.449219,0.912109,
14440,-0.09375,-0.404785,0.859863,
14460,-0.0688477,-0.348145,0.811035,
14480,-0.0561523,-0.3125,0.75293,
14500,-0.0405273,-0.314453,0.722168,
14520,-0.00488281,-0.313477,0.697754,
14540,0.00488281,-0.308105,0.664063,
14560,0.0166016,-0.310059,0.631348,
14580,0.0356445,-0.337402,0.580566,
14600,0.0717773,-0.397461,0.564941,
14620,0.111816,-0.414063,0.559082,
14640,0.126465,-0.394043,0.542969,
14660,0.109375,-0.395508,0.535156,
14680,0.107422,-0.46875,0.539063,
14700,0.128906,-0.555176,0.530762,
14720,0.134766,-0.592773,0.492676,
14740,0.132813,-0.699707,0.494629,
14760,0.169434,-0.780273,0.577148,
14780,0.187012,-0.717285,0.642578,
14800,0.059082,-0.599121,0.498047,
14820,-0.09375,-0.631836,0.483887,
14840,-0.108887,-0.809082,0.566406,
14860,-0.0742188,-0.864746,0.629395,
14880,-0.105469,-0.833008,0.623535,
14900,-0.147461,-0.731934,0.665039,
14920,-0.123047,-0.743652,0.757813,
14940,-0.121582,-0.844727,0.790527,
14960,-0.16748,-0.851563,0.8125,
14980,-0.165527,-0.788086,0.836914,
15000,-0.145996,-0.725586,0.837402,
15020,-0.147461,-0.71875,0.868164,
15040,-0.161621,-0.699219,0.895508,
15060,-0.205566,-0.641602,0.878906,
15080,-0.228516,-0.563477,0.891602,
15100,-0.215332,-0.485352,0.937988,
15120,-0.236816,-0.435547,0.916992,
15140,-0.272461,-0.355469,0.902832,
15160,-0.252441,-0.322266,0.90332,
15180,-0.223633,-0.316406,0.933594,
15200,-0.152344,-0.334473,0.936523,
15220,-0.132813,-0.345215,0.928223,
15240,-0.0986328,-0.380859,0.919434,
15260,-0.0771484,-0.375977,0.880859,
15280,-0.0791016,-0.317871,0.839355,
15300,-0.0620117,-0.300293,0.813477,
15320,-0.0483398,-0.264648,0.782715,
15340,-0.0522461,-0.257813,0.736816,
15360,-0.0722656,-0.271484,0.676758,
15380,-0.0625,-0.316895,0.652832,
15400,0.0395508,-0.405762,0.69043,
15420,0.0947266,-0.40918,0.671387,
15440,0.0927734,-0.386719,0.654297,
15460,0.081543,-0.396973,0.618652,
15480,0.0678711,-0.45166,0.604004,
15500,0.0888672,-0.494629,0.597168,
15520,0.133301,-0.560547,0.607422,
15540,0.161133,-0.595703,0.591309,
15560,0.164551,-0.607422,0.591797,
15580,0.16748,-0.634277,0.586426,
15600,0.168945,-0.665527,0.577148,
15620,0.144531,-0.715332,0.561035,
15640,0.113281,-0.741699,0.51416,
15660,0.0473633,-0.793945,0.510254,
15680,0.0170898,-0.76123,0.524414,
15700,-0.0102539,-0.724609,0.537598,
15720,-0.034668,-0.718262,0.580566,
15740,-0.0546875,-0.756348,0.646973,
15760,-0.0688477,-0.786621,0.705566,
15780,-0.111816,-0.765625,0.728027,
15800,-0.145508,-0.709473,0.76416,
15820,-0.141113,-0.6875,0.805176,
15840,-0.151855,-0.733887,0.858887,
15860,-0.146484,-0.724609,0.852539,
15880,-0.160156,-0.694824,0.852539,
15900,-0.174316,-0.612305,0.875977,
15920,-0.204102,-0.531738,0.942871,
15940,-0.229492,-0.496094,0.913086,
15960,-0.249023,-0.412598,0.902344,
15980,-0.238281,-0.378906,0.911621,
16000,-0.225098,-0.368652,0.933594,
16020,-0.209473,-0.380371,0.95166,
16040,-0.193359,-0.38916,0.961426,
16060,-0.171387,-0.371094,0.94043,
16080,-0.149902,-0.340332,0.919922,
16100,-0.140137,-0.306152,0.89209,
16120,-0.120117,-0.306641,0.894531,
16140,-0.104492,-0.317383,0.849609,
16160,-0.0791016,-0.338867,0.828613,
16180,-0.0458984,-0.360352,0.796387,
16200,-0.0297852,-0.366211,0.755371,
16220,-0.00878906,-0.378418,0.69043,
16240,0.0136719,-0.392578,0.655762,
16260,0.0537109,-0.450195,0.628906,
16280,0.0932617,-0.466309,0.603027,
16300,0.101074,-0.480469,0.563965,
16320,0.122559,-0.508301,0.546387,
16340,0.154297,-0.518555,0.520508,
16360,0.185547,-0.547363,0.51123,
16380,0.206543,-0.631348,0.505371,
16400,0.219238,-0.700684,0.493652,
16420,0.228516,-0.698242,0.496582,
16440,0.218262,-0.66748,0.528809,
16460,0.160156,-0.682617,0.504883,
16480,0.109863,-0.700684,0.513672,
16500,0.0483398,-0.727051,0.527344,
16520,0.0732422,-0.786621,0.55957,
16540,0.0712891,-0.768066,0.584961,
16560,-0.0078125,-0.836914,0.587402,
16580,-0.065918,-0.841309,0.61377,
16600,-0.0986328,-0.805176,0.685547,
16620,-0.13623,-0.713379,0.733398,
16640,-0.162109,-0.632813,0.727539,
16660,-0.182129,-0.599609,0.770508,
16680,-0.155273,-0.672363,0.848633,
16700,-0.137695,-0.67627,0.875,
16720,-0.129883,-0.67627,0.888184,
16740,-0.185059,-0.601563,0.851074,
16760,-0.178711,-0.497559,0.919922,
16780,-0.120605,-0.491211,1.05029,
16800,-0.139648,-0.588867,1.04688,
16820,-0.233398,-0.50293,0.949219,
16840,-0.251465,-0.38623,0.92041,
16860,-0.208984,-0.311523,0.913574,
16880,-0.209473,-0.276855,0.907227,
16900,-0.194824,-0.319336,0.897461,
16920,-0.144531,-0.394531,0.871094,
16940,-0.0942383,-0.430176,0.848145,
16960,-0.0644531,-0.398438,0.802734,
16980,-0.0419922,-0.347168,0.779785,
17000,-0.00390625,-0.35791,0.761719,
17020,0.0126953,-0.379395,0.742676,
17040,0.0371094,-0.391602,0.711426,
17060,0.0405273,-0.442383,0.663574,
17080,0.0634766,-0.486328,0.620117,
17100,0.115234,-0.503418,0.596191,
17120,0.157715,-0.514648,0.571777,
17140,0.14502,-0.515625,0.536133,
17160,0.119629,-0.492676,0.523438,
17180,0.140137,-0.554199,0.530762,
17200,0.191406,-0.639648,0.512207,
17220,0.185059,-0.662109,0.524902,
17240,0.163086,-0.631836,0.507324,
17260,0.16748,-0.669922,0.538574,
17280,0.166016,-0.735352,0.517578,
17300,0.135254,-0.751953,0.533203,
17320,0.105957,-0.724121,0.56543,
17340,0.0864258,-0.743652,0.563965,
17360,0.0620117,-0.836914,0.598145,
17380,0.0688477,-0.92627,0.614258,
17400,-0.0078125,-0.878418,0.595215,
17420,-0.0922852,-0.756348,0.568359,
17440,-0.123047,-0.666016,0.600586,
17460,-0.0981445,-0.674805,0.687012,
17480,-0.153809,-0.676758,0.749512,
17500,-0.197266,-0.67041,0.830078,
17520,-0.193848,-0.651855,0.869629,
17540,-0.208496,-0.602539,0.852051,
17560,-0.229492,-0.567871,0.875488,
17570,-0.231445,-0.508789,0.869141,
17590,-0.253418,-0.466797,0.885742,
17610,-0.244629,-0.44043,0.904785,
17630,-0.258789,-0.405273,0.929688,
17650,-0.243164,-0.348633,0.937988,
17670,-0.225098,-0.325684,0.92041,
17690,-0.22998,-0.34668,0.905762,
17710,-0.20166,-0.366699,0.922852,
17730,-0.150391,-0.337402,0.925293,
17750,-0.130859,-0.320801,0.905762,
17770,-0.146973,-0.333008,0.831055,
17790,-0.148926,-0.38623,0.812988,
17810,-0.0717773,-0.449707,0.812988,
17830,0.0112305,-0.470215,0.783691,
17850,0.0395508,-0.449219,0.745117,
17870,0.0683594,-0.43457,0.703125,
17890,0.101563,-0.494141,0.646973,
17910,0.118164,-0.53125,0.609863,
17930,0.15332,-0.53418,0.620605,
17950,0.174805,-0.505371,0.614258,
17970,0.154785,-0.552246,0.538086,
17990,0.108887,-0.623535,0.486816,
18010,0.0888672,-0.690918,0.480469,
18030,0.120117,-0.727051,0.489258,
18050,0.127441,-0.746094,0.494629,
18070,0.0888672,-0.777832,0.478516,
18090,0.00927734,-0.733887,0.466309,
18110,-0.00341797,-0.723145,0.46582,
18130,0.0136719,-0.791504,0.466797,
18150,-0.015625,-0.85791,0.42041,
18170,-0.0664063,-0.785645,0.467773,
18190,-0.0571289,-0.702148,0.534668,
18210,-0.0771484,-0.664551,0.586426,
18230,-0.114258,-0.770996,0.638184,
18250,-0.137695,-0.881836,0.693848,
18270,-0.136719,-0.890137,0.726563,
18290,-0.144043,-0.769531,0.693848,
18310,-0.175781,-0.623047,0.724609,
18330,-0.214355,-0.664063,0.710938,
18350,-0.245605,-0.66748,0.743652,
18370,-0.256348,-0.520996,0.774414,
18390,-0.229004,-0.51123,0.874512,
18410,-0.233398,-0.554688,0.902344,
18430,-0.277344,-0.485352,0.88916,
18450,-0.260742,-0.408691,0.904297,
18470,-0.226563,-0.396484,0.959961,
18490,-0.206055,-0.428223,0.973633,
18510,-0.205078,-0.433594,0.962402,
18530,-0.229492,-0.458984,0.94043,
18550,-0.216797,-0.501953,0.915527,
18570,-0.15625,-0.449707,0.874023,
18590,-0.0791016,-0.453613,0.868164,
18610,-0.019043,-0.484375,0.804688,
18630,-0.0351563,-0.48877,0.759277,
18650,-0.0390625,-0.510742,0.711914,
18670,0.00439453,-0.556641,0.682617,
18690,0.0795898,-0.532715,0.633789,
18710,0.0869141,-0.519531,0.588379,
18730,0.0737305,-0.523438,0.528809,
18750,0.0600586,-0.540039,0.495117,
18770,0.108887,-0.59082,0.467285,
18790,0.124023,-0.616211,0.45166,
18810,0.151855,-0.625,0.443848,
18830,0.163086,-0.631836,0.430176,
18850,0.156738,-0.658203,0.431152,
18870,0.166992,-0.727051,0.42627,
18890,0.180664,-0.793945,0.473633,
18910,0.16748,-0.799805,0.477539,
18930,0.0825195,-0.806152,0.489258,
18950,0.0717773,-0.818848,0.534668,
18970,0.0249023,-0.776367,0.51709,
18990,-0.0629883,-0.768555,0.48584,
19010,-0.120117,-0.806641,0.503906,
19030,-0.0849609,-0.890625,0.536133,
19050,-0.108398,-0.881836,0.549316,
19070,-0.134277,-0.808594,0.594238,
19090,-0.132324,-0.80127,0.618652,
19110,-0.0869141,-0.859375,0.645996,
19130,-0.0878906,-0.896484,0.678711,
19150,-0.105957,-0.839844,0.687012,
19170,-0.134766,-0.73584,0.722656,
19190,-0.118164,-0.710449,0.762695,
19210,-0.174805,-0.679688,0.76709,
19230,-0.204102,-0.686035,0.814453,
19250,-0.201172,-0.680664,0.848145,
19270,-0.23584,-0.556152,0.879395,
19290,-0.228027,-0.523926,0.911621,
19300,-0.260742,-0.538086,0.902832,
19330,-0.26123,-0.525879,0.875,
19350,-0.231445,-0.531738,0.871582,
19370,-0.184082,-0.51709,0.873047,
19390,-0.13916,-0.552246,0.852051,
19410,-0.0913086,-0.549316,0.816895,
19430,-0.0654297,-0.529785,0.781738,
19450,-0.0595703,-0.482422,0.73584,
19460,-0.0332031,-0.491699,0.718262,
19480,0.0141602,-0.54541,0.67334,
19500,0.0332031,-0.550293,0.629395,
19520,0.0478516,-0.548828,0.594727,
19540,0.0673828,-0.570801,0.583496,
19560,0.0883789,-0.553711,0.544922,
19580,0.0981445,-0.549316,0.513672,
19600,0.0761719,-0.555176,0.464844,
19620,0.0522461,-0.580566,0.438477,
19640,0.0737305,-0.63623,0.416992,
19660,0.103516,-0.69873,0.375977,
19680,0.162598,-0.731445,0.380371,
19700,0.197266,-0.743652,0.416016,
19720,0.173828,-0.745117,0.42334,
19740,0.14502,-0.760742,0.436523,
19760,0.107422,-0.797363,0.455566,
19780,0.0556641,-0.802734,0.45166,
19800,-0.00878906,-0.804688,0.484863,
19820,-0.0078125,-0.893555,0.542969,
19840,-0.0415039,-0.87207,0.572266,
19860,-0.11377,-0.821289,0.570313,
19880,-0.193359,-0.749512,0.609863,
19900,-0.172852,-0.779297,0.684082,
19920,-0.163086,-0.859375,0.727539,
19940,-0.19873,-0.854492,0.722168,
19960,-0.240234,-0.741211,0.732422,
19980,-0.212891,-0.700684,0.791992,
20000,-0.166504,-0.725098,0.826172,
20020,-0.195801,-0.758789,0.848633,
20040,-0.195313,-0.70166,0.839355,
20060,-0.223145,-0.604492,0.842773,
20080,-0.23877,-0.527344,0.825195,
20100,-0.214355,-0.490234,0.830566,
20120,-0.182129,-0.510742,0.851563,
20140,-0.144531,-0.540039,0.853027,
20160,-0.131348,-0.523926,0.84375,
20180,-0.129395,-0.467285,0.817383,
20200,-0.103516,-0.455566,0.8125,
20220,-0.0595703,-0.48584,0.794922,
20240,-0.0488281,-0.495605,0.73584,
20260,-0.0302734,-0.509766,0.692383,
20280,0.00634766,-0.520508,0.686523,
20300,0.0390625,-0.51123,0.638184,
20320,0.0400391,-0.511719,0.585449,
20340,0.0263672,-0.563477,0.563477,
20360,0.0507813,-0.606445,0.565918,
20380,0.0810547,-0.601563,0.519043,
20400,0.0800781,-0.62207,0.47998,
20420,0.0878906,-0.666016,0.428711,
20440,0.117188,-0.726563,0.435059,
20460,0.166992,-0.802734,0.455566,
20480,0.166016,-0.80127,0.467285,
20500,0.119629,-0.73877,0.46582,
20520,0.0541992,-0.76123,0.455078,
20540,0.0380859,-0.807617,0.469727,
20560,-0.027832,-0.864746,0.457031,
20580,-0.0668945,-0.835938,0.465332,
20600,-0.118652,-0.713867,0.467773,
20620,-0.118652,-0.681641,0.512207,
20640,-0.126465,-0.757813,0.537598,
20660,-0.154785,-0.878418,0.610352,
20680,-0.146973,-0.94043,0.689453,
20700,-0.118652,-0.896973,0.692871,
20720,-0.140137,-0.792969,0.664551,
20740,-0.0996094,-0.754883,0.702637,
20760,-0.0878906,-0.775391,0.739258,
20780,-0.137207,-0.742188,0.760254,
20800,-0.214844,-0.64502,0.773926,
20820,-0.209961,-0.612305,0.835938,
20840,-0.1875,-0.609863,0.888672,
20860,-0.214355,-0.569336,0.856934,
20880,-0.262695,-0.525391,0.880371,
20900,-0.237793,-0.523438,0.92334,
20920,-0.187988,-0.553223,0.930176,
20940,-0.203125,-0.563477,0.902832,
20960,-0.177734,-0.552246,0.900879,
20980,-0.137695,-0.538086,0.875,
21000,-0.134277,-0.497559,0.842773,
21020,-0.144531,-0.458984,0.79248,
21040,-0.119629,-0.484375,0.76709,
21060,-0.0649414,-0.498535,0.746094,
21080,-0.0200195,-0.514648,0.71875,
21100,-0.000488281,-0.504883,0.676758,
21120,-0.00341797,-0.471191,0.623047,
21140,0.00878906,-0.459473,0.592773,
21160,0.0419922,-0.487305,0.555664,
21180,0.0805664,-0.522949,0.535156,
21200,0.0976563,-0.539063,0.482422,
21220,0.0820313,-0.523438,0.469238,
21240,0.0966797,-0.544434,0.462891,
21260,0.163086,-0.593262,0.477539,
21280,0.192871,-0.619141,0.473145,
21300,0.165039,-0.619141,0.46875,
21320,0.147949,-0.693359,0.47168,
21340,0.177246,-0.777344,0.462402,
21360,0.163086,-0.785156,0.472168,
21380,0.0830078,-0.736816,0.493652,
21400,0.0341797,-0.737305,0.511719,
21420,0.0380859,-0.836426,0.540527,
21440,-0.00878906,-0.900391,0.520508,
21460,-0.0654297,-0.904785,0.542969,
21480,-0.0556641,-0.899414,0.554199,
21500,-0.0732422,-0.895996,0.606934,
21520,-0.13623,-0.838867,0.577148,
21540,-0.163574,-0.870605,0.710449,
21560,-0.122559,-0.82373,0.796875,
21580,-0.0927734,-0.787598,0.838867,
21600,-0.12793,-0.79541,0.850098,
21620,-0.179688,-0.759766,0.792969,
21640,-0.188965,-0.672363,0.821777,
21660,-0.1875,-0.632813,0.853027,
21680,-0.229004,-0.567383,0.798828,
21700,-0.258789,-0.499512,0.832031,
21720,-0.234375,-0.461914,0.882813,
21740,-0.212891,-0.472656,0.933594,
21760,-0.208984,-0.493652,0.921875,
21780,-0.20459,-0.438477,0.916992,
21800,-0.16748,-0.411133,0.910156,
21820,-0.101563,-0.40625,0.899414,
21840,-0.0527344,-0.42627,0.854004,
21860,-0.059082,-0.429199,0.811523,
21880,-0.0415039,-0.441406,0.769531,
21900,-0.0297852,-0.402832,0.702637,
21920,0.00146484,-0.372559,0.65625,
21940,0.00683594,-0.377441,0.610352,
21960,0.0214844,-0.40625,0.56543,
21980,0.0532227,-0.460938,0.522949,
22000,0.0820313,-0.458496,0.489746,
22020,0.126465,-0.484863,0.499023,
22040,0.1875,-0.568848,0.510254,
22060,0.189941,-0.612793,0.48291,
22080,0.162109,-0.682129,0.468262,
22100,0.167969,-0.725098,0.492676,
22120,0.212891,-0.736816,0.506836,
22140,0.1875,-0.74707,0.502441,
22160,0.103027,-0.722168,0.460938,
22180,0.00683594,-0.746094,0.475098,
22200,0.0078125,-0.788574,0.501953,
22220,0.00244141,-0.79541,0.525879,
22240,-0.0566406,-0.71875,0.525879,
22260,-0.113281,-0.76416,0.567383,
22280,-0.0410156,-0.878418,0.64209,
22300,-0.0307617,-0.952148,0.689453,
22320,-0.0864258,-0.914551,0.706543,
22340,-0.11377,-0.798828,0.717285,
22360,-0.0478516,-0.902832,0.844727,
22380,-0.0913086,-0.874023,0.762207,
22400,-0.184082,-0.680176,0.744141,
22420,-0.196777,-0.586914,0.791016,
22440,-0.142578,-0.641113,0.873047,
22460,-0.171875,-0.62207,0.894531,
22480,-0.264648,-0.483398,0.864746,
22500,-0.28125,-0.375488,0.900391,
22520,-0.233398,-0.334473,0.934082,
22540,-0.218262,-0.380859,0.960449,
22560,-0.210938,-0.421387,0.951172,
22580,-0.198242,-0.397949,0.935059,
22600,-0.175293,-0.36377,0.92041,
22620,-0.145996,-0.370605,0.917969,
22640,-0.115234,-0.375977,0.86377,
22660,-0.118652,-0.376953,0.82959,
22680,-0.0727539,-0.410645,0.810059,
22700,-0.0517578,-0.40625,0.756836,
22710,-0.0332031,-0.380859,0.696289,
22730,-0.00878906,-0.395508,0.662109,
22750,0.0429688,-0.456055,0.64502,
22770,0.0600586,-0.472656,0.616211,
22790,0.078125,-0.476563,0.575684,
22810,0.100098,-0.498535,0.559082,
22830,0.126465,-0.533203,0.539551,
22850,0.125977,-0.564453,0.519531,
22870,0.123535,-0.581543,0.483398,
22890,0.12793,-0.584961,0.48584,
22910,0.17627,-0.618164,0.487305,
22930,0.193359,-0.688477,0.476074,
22950,0.179199,-0.715332,0.474609,
22970,0.133789,-0.699219,0.489258,
22990,0.0922852,-0.740723,0.480957,
23010,0.13916,-0.802734,0.555176,
23030,0.0874023,-0.802246,0.493652,
23050,0.019043,-0.812012,0.529297,
23070,0.0429688,-0.875488,0.600586,
23090,0.0673828,-0.935059,0.602051,
23110,-0.00439453,-0.899414,0.538574,
23130,-0.097168,-0.781738,0.556152,
23150,-0.110352,-0.650391,0.651367,
23170,-0.0942383,-0.665527,0.707031,
23190,-0.164063,-0.752441,0.77002,
23210,-0.236328,-0.683105,0.749023,
23230,-0.238281,-0.578613,0.805176,
23250,-0.226074,-0.578613,0.869629,
23270,-0.263672,-0.595703,0.922363,
23290,-0.293945,-0.586426,0.921875,
23310,-0.328125,-0.497559,0.909668,
23330,-0.279785,-0.422363,0.974609,
23350,-0.249512,-0.380371,0.930664,
23370,-0.292969,-0.370117,0.911133,
23390,-0.291016,-0.401855,0.908691,
23410,-0.286133,-0.310059,0.898926,
23430,-0.248535,-0.349609,0.895508,
23450,-0.181152,-0.415527,0.868652,
23470,-0.11084,-0.447754,0.837891,
23490,-0.0668945,-0.47168,0.813477,
23510,-0.0297852,-0.421875,0.781738,
23530,0.0263672,-0.412598,0.761719,
23550,0.0512695,-0.422852,0.738281,
23570,0.0786133,-0.444824,0.729492,
23590,0.101563,-0.465332,0.707031,
23610,0.0800781,-0.478027,0.668945,
23630,0.0854492,-0.5,0.640625,
23650,0.106445,-0.486328,0.621094,
23670,0.111328,-0.520996,0.602051,
23690,0.103516,-0.568359,0.570801,
23710,0.116211,-0.584473,0.547363,
23730,0.159668,-0.601074,0.547363,
23750,0.191406,-0.65332,0.547363,
23770,0.166504,-0.652832,0.518066,
23790,0.127441,-0.678223,0.494141,
23810,0.134277,-0.773926,0.510254,
23830,0.177246,-0.826172,0.544434,
23850,0.15918,-0.818359,0.52832,
23870,0.0776367,-0.772949,0.5,
23890,0.0283203,-0.726563,0.499023,
23910,-0.00537109,-0.737793,0.500977,
23930,-0.0205078,-0.777344,0.530762,
23950,-0.0532227,-0.80127,0.566406,
23970,-0.0991211,-0.788086,0.62207,
23990,-0.138184,-0.799316,0.651367,
24010,-0.158691,-0.695801,0.712402,
24030,-0.165039,-0.640625,0.716797,
24050,-0.21582,-0.666504,0.737305,
24070,-0.231445,-0.724121,0.766602,
24090,-0.240723,-0.708008,0.760254,
24110,-0.20752,-0.560059,0.806641,
24130,-0.208984,-0.478027,0.851563,
24150,-0.219727,-0.484863,0.910645,
24170,-0.215332,-0.496094,0.980469,
24190,-0.242188,-0.417969,0.975586,
24210,-0.213867,-0.414063,0.957031,
24230,-0.20166,-0.401367,0.916504,
24250,-0.185059,-0.423828,0.896484,
24270,-0.172852,-0.453613,0.902832,
24290,-0.144043,-0.418945,0.90332,
24310,-0.129395,-0.365723,0.87207,
24330,-0.129883,-0.381348,0.847168,
24350,-0.0957031,-0.40332,0.830566,
24370,-0.0776367,-0.390625,0.796387,
24390,-0.0512695,-0.408691,0.773438,
24410,-0.03125,-0.400879,0.741211,
24430,-0.0136719,-0.400391,0.696777,
24450,0.00878906,-0.4375,0.695801,
24470,0.0458984,-0.459961,0.664551,
24490,0.0717773,-0.449707,0.646973,
24510,0.0986328,-0.469727,0.625,
24530,0.0917969,-0.467773,0.588867,
24550,0.100586,-0.503906,0.553711,
24570,0.137695,-0.584961,0.547852,
24590,0.202148,-0.622559,0.550781,
24600,0.224609,-0.65918,0.561035,
24620,0.204102,-0.625977,0.544434,
24640,0.125488,-0.638672,0.522949,
24660,0.0488281,-0.665039,0.497559,
24680,0.0517578,-0.733887,0.499023,
24700,0.0947266,-0.748535,0.519531,
24720,0.0922852,-0.789063,0.515137,
24740,0.0810547,-0.82959,0.549805,
24760,0.0678711,-0.824219,0.532715,
24780,0.0209961,-0.785645,0.532227,
24800,-0.0141602,-0.806641,0.604492,
24820,-0.0161133,-0.797852,0.675781,
24840,-0.0488281,-0.796875,0.682129,
24860,-0.111328,-0.766113,0.68457,
24880,-0.133789,-0.723633,0.667969,
24900,-0.102539,-0.771973,0.750977,
24920,-0.0634766,-0.779785,0.786133,
24940,-0.0771484,-0.746582,0.824219,
24960,-0.112793,-0.706055,0.804199,
24980,-0.145508,-0.616211,0.818848,
25000,-0.165039,-0.556152,0.848633,
25020,-0.176758,-0.523926,0.862305,
25040,-0.213379,-0.508789,0.862793,
25060,-0.255371,-0.439453,0.830566,
25080,-0.304199,-0.30957,0.858398,
25100,-0.295898,-0.299316,0.883789,
25120,-0.251465,-0.375977,0.882813,
25140,-0.245117,-0.432617,0.903809,
25160,-0.237305,-0.389648,0.870117,
25180,-0.201172,-0.421387,0.876465,
25200,-0.164551,-0.433594,0.850098,
25220,-0.120117,-0.455566,0.837402,
25240,-0.0830078,-0.458496,0.808105,
25260,-0.0458984,-0.44873,0.779297,
25280,-0.00195313,-0.455078,0.743652,
25300,0.0493164,-0.466797,0.725586,
25320,0.0996094,-0.461426,0.696289,
25340,0.119629,-0.466309,0.639648,
25360,0.137207,-0.462891,0.621094,
25380,0.191895,-0.477051,0.617188,
25400,0.235352,-0.532715,0.598145,
25420,0.225586,-0.538574,0.575684,
25440,0.191895,-0.543457,0.576172,
25460,0.227051,-0.578613,0.560547,
25480,0.235352,-0.630371,0.557129,
25500,0.253906,-0.645996,0.561035,
25520,0.25,-0.660645,0.578613,
25540,0.203613,-0.664551,0.556641,
25560,0.0771484,-0.672363,0.54248,
25580,-0.0263672,-0.706055,0.577637,
25600,-0.0341797,-0.750977,0.573242,
25620,-0.0263672,-0.728516,0.574219,
25640,-0.0410156,-0.721191,0.571777,
25660,-0.0791016,-0.69873,0.597168,
25680,-0.104492,-0.744629,0.616211,
25700,-0.131836,-0.737305,0.68457,
25720,-0.155273,-0.673828,0.678711,
25740,-0.149414,-0.621582,0.69873,
25760,-0.118652,-0.690918,0.740723,
25780,-0.17041,-0.699219,0.750488,
25800,-0.191895,-0.606934,0.781738,
25820,-0.174316,-0.549316,0.803711,
25840,-0.153809,-0.562988,0.871582,
25860,-0.186523,-0.552734,0.885254,
25880,-0.20459,-0.500488,0.897461,
25900,-0.209473,-0.456543,0.914551,
25920,-0.236328,-0.392578,0.929688,
25940,-0.270508,-0.325195,0.88623,
25960,-0.292969,-0.316895,0.858398,
25980,-0.265625,-0.320313,0.886719,
26000,-0.208496,-0.360352,0.916016,
26020,-0.146973,-0.386719,0.908691,
26040,-0.111328,-0.391602,0.878418,
26060,-0.0986328,-0.366699,0.84668,
26080,-0.0800781,-0.376465,0.822754,
26100,-0.0458984,-0.418945,0.794922,
26120,-0.012207,-0.430176,0.773926,
26140,0.0327148,-0.444336,0.756836,
26160,0.0683594,-0.44873,0.71875,
26180,0.0522461,-0.461914,0.6875,
26200,0.0537109,-0.466797,0.663574,
26220,0.0776367,-0.491699,0.670898,
26240,0.108398,-0.536133,0.645508,
26260,0.101074,-0.550781,0.615234,
26280,0.097168,-0.572266,0.575195,
26300,0.0961914,-0.596191,0.525879,
26320,0.108887,-0.664551,0.496094,
26340,0.152344,-0.717773,0.514648,
